;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;19119;1523;;;1879;1990;2201;2333;2322;2338;2247;2286;;;
2;В них обучающихся, чел.;154010;10437;;;14264;15538;17988;19476;19658;19615;18467;18567;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;1144;;231;74;98;89;102;116;104;98;93;109;30;;
4;В них обучающихся, чел.;9175;;1562;508;808;777;824;977;916;850;790;898;265;;
5;Число классов с нормативным сроком освоения программ 12 лет, ед.;2509;300;;;206;198;206;206;214;201;206;192;321;225;34
6;В них обучающихся, чел.;22177;2311;;;1610;1694;1914;1978;2033;1980;2011;1866;2712;1831;237
7;Число классов с нормативным сроком освоения программ 13 лет, ед.;389;;133;39;40;13;24;23;21;27;26;19;16;8;
8;В них обучающихся, чел.;2924;;1146;270;259;100;146;181;130;149;186;153;138;66;
9;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма стр. 01, 03, 05, 07);23161;1823;364;113;2223;2290;2533;2678;2661;2664;2572;2606;367;233;34
10;В них обучающихся, чел. (сумма стр. 02, 04, 06, 08);188286;12748;2708;778;16941;18109;20872;22612;22737;22594;21454;21484;3115;1897;237
11;из них (из строки 10):       воспитанники (без приходящих учащихся);49179;2601;394;121;3938;4699;5538;5992;6091;6154;6038;6044;1060;539;66
12;девочки;64785;4315;1009;245;5687;6199;7124;7632;7731;7783;7610;7479;1144;746;81
13;лица с ограниченными возможностями здоровья;182141;12456;2682;777;16535;17534;20220;21770;21928;21787;20666;20694;3032;1831;229
14;из них (из стр.13):             инвалиды;2855;173;38;1;223;197;271;256;281;274;291;353;168;244;85
15;дети-инвалиды;78030;7538;2108;586;8560;7680;8505;8723;8604;8453;7835;7477;1325;587;49
16;инвалиды (кроме учтенных в строке 14);177;3;;;11;5;7;11;40;21;47;28;1;1;2
17;дети-инвалиды (кроме учтенных в строке 15);1511;87;9;;87;162;175;178;202;203;174;177;32;24;1
18;дети-сироты и дети, оставшиеся без попечения родителей;18503;1724;330;41;1255;1180;1526;1926;2060;2263;2508;2778;610;276;26
19;из них воспитанники (без приходящих учащихся);8263;245;41;19;319;493;706;861;1052;1149;1246;1495;441;179;17
