;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма гр. 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 15);Итого по всем классам (сумма гр. 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из гр. 20 инвалиды;из них из гр. 20 дети-инвалиды;из них инвалиды (кроме учтенных в гр. 21);из них дети-инвалиды (кроме учтенных в гр. 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к государственной итоговой аттестации (ГИА) по образовательным программам основного общего образования (сумма стр. 02, 04, 05);1207310;50758;860;5853;329;4068;1206212;671;427;13714;11804;470;1891;30;35;1221024;1113;78;4;26;0;6
2;в том числе:       получили аттестат об основном общем образовании;1194978;49797;829;5645;324;4029;1194027;580;371;13340;11460;458;1816;30;34;1208318;997;71;3;22;;6
3;из них (из стр. 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;572064;15332;256;2178;105;1774;571884;118;62;1815;1211;131;531;6;4;573879;117;4;;1;;
4;получили на ГИА неудовлетворительные результаты;9690;287;10;24;3;15;9605;50;35;90;70;1;7;;;9780;48;;;;;
5;не участвовали в ГИА;2642;674;21;184;2;24;2580;41;21;284;274;11;68;;1;2926;68;7;1;4;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;65969;1777;28;209;7;160;65957;10;2;206;123;7;29;;1;66175;23;;;;;
7;в IV квартале прошлого года;45007;1819;13;176;4;55;45018;9;5;461;366;22;38;;;45468;59;1;1;;;
8;после 1 сентября текущего года;22660;546;7;42;;35;22626;23;11;107;85;;8;;;22767;67;;;;;
9;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);614329;18420;517;2156;321;1767;613510;674;145;1332;901;275;355;0;9;615661;908;8;6;1;1;4
10;в том числе:       получили аттестат о среднем общем образовании;604979;18155;497;2094;315;1740;604411;434;134;1254;842;272;335;;9;606233;840;8;6;1;1;4
11;получили на ГИА неудовлетворительные результаты;8497;235;16;49;4;22;8336;152;9;31;12;3;5;;;8528;59;;;;;
12;не участвовали в ГИА;853;30;4;13;2;5;763;88;2;47;47;;15;;;900;9;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;64759;1846;33;143;24;150;64735;16;8;71;33;14;7;;;64830;60;;;;;
14;в IV квартале прошлого года;22472;841;26;66;8;24;22454;9;;48;22;1;8;;;22520;57;;;;;
15;после 1 сентября текущего года;2892;60;;12;3;7;2888;2;2;19;14;6;2;;;2911;10;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;602981;17262;377;1672;264;1500;602326;523;132;880;473;123;156;;2;603861;847;3;2;;1;1
17;участвовали в ЕГЭ по русскому языку (из стр. 16);600190;16764;342;1580;253;1431;599549;519;122;838;434;104;136;;2;601028;718;2;2;;1;1
18;из них сдали ЕГЭ;590135;16361;329;1524;247;1400;589617;398;120;760;427;100;135;;2;590895;688;2;2;;1;1
19;участвовали в ЕГЭ по математике (из строки 16);599242;16699;318;1567;254;1424;598598;516;128;833;429;116;122;;2;600075;764;3;2;;1;1
20;из них сдали ЕГЭ;583475;16192;298;1478;243;1374;582981;374;120;744;391;111;107;;2;584219;692;3;2;;1;1
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;10522;1131;135;469;55;262;10448;63;11;410;386;152;189;;7;10932;52;5;4;1;;3
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;10857;3304;88;713;8;49;10534;293;30;12798;12314;544;3688;6;63;23655;99;18;3;7;;10
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
