;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;147841;15123;16367;17033;16976;15985;15758;15275;14622;14373;3398;2875;36;20;;
2;В них обучающихся (всего), чел.;2784379;327067;325345;328603;309603;291743;289506;279054;263780;252918;63917;52455;341;47;;
3;из них (из стр.02) лица с ограниченными       возможностями здоровья:          глухие;1485;112;128;131;150;143;157;160;187;190;58;68;;1;19;252
4;слабослышащие;2826;418;287;345;284;267;259;239;226;269;130;101;;1;46;1806
5;позднооглохшие;215;15;82;13;71;4;4;8;6;6;;6;;;3;56
6;слепые;208;43;23;27;22;18;24;6;15;14;7;5;4;;;195
7;слабовидящие;7429;928;782;778;695;721;682;740;687;655;413;313;18;17;94;3608
8;с тяжелыми нарушениями речи;10802;5638;1851;1054;733;467;332;246;214;168;57;42;;;17;1177
9;с нарушением опорно-двигательного аппарата;16624;2053;1638;1597;1546;1617;1685;1615;1644;1570;872;783;4;;311;11984
10;с задержкой психического развития;123926;7280;11582;14690;15825;15356;15054;14863;14042;14199;709;325;1;;219;7779
11;с умственной отсталостью (интеллектуальными          нарушениями);43149;2973;4025;4939;5378;5748;5205;4986;4857;4807;147;39;41;4;304;13704
12;с расстройствами аутистического спектра;1944;613;251;241;161;163;137;121;87;97;43;30;;;24;1210
13;со сложными дефектами;1257;207;169;141;146;120;103;105;94;93;43;36;;;15;718
14;с иными ограниченными возможностями          здоровья;29702;2317;2791;2861;2807;2874;3086;3191;3267;3518;1537;1442;8;3;646;17723
