;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма гр. 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 15);Итого по всем классам (сумма гр. 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из гр. 20 инвалиды;из них из гр. 20 дети-инвалиды;из них инвалиды (кроме учтенных в гр. 21);из них дети-инвалиды (кроме учтенных в гр. 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к государственной итоговой аттестации (ГИА) по образовательным программам основного общего образования (сумма стр. 02, 04, 05);9575;505;5;21;9;5;2238;7214;123;184;118;8;45;0;0;9759;25;0;0;0;0;0
2;в том числе:       получили аттестат об основном общем образовании;8607;498;4;21;8;5;2083;6413;111;173;115;8;45;;;8780;20;;;;;
3;из них (из стр. 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;3302;67;1;2;1;;889;2371;42;20;20;6;10;;;3322;;;;;;
4;получили на ГИА неудовлетворительные результаты;726;4;1;;1;;121;598;7;;;;;;;726;5;;;;;
5;не участвовали в ГИА;242;3;;;;;34;203;5;11;3;;;;;253;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;129;1;;;;;117;12;;1;1;;1;;;130;;;;;;
7;в IV квартале прошлого года;403;4;;3;;;45;358;;;;;;;;403;;;;;;
8;после 1 сентября текущего года;690;6;;;;;49;641;;;;;;;;690;1;;;;;
9;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);11208;75;18;8;11;4;1015;10080;113;25;25;19;5;0;0;11233;63;1;1;0;0;0
10;в том числе:       получили аттестат о среднем общем образовании;9958;68;15;8;9;4;960;8908;90;25;25;19;5;;;9983;50;;;;;
11;получили на ГИА неудовлетворительные результаты;993;7;3;;2;;51;924;18;;;;;;;993;9;1;1;;;
12;не участвовали в ГИА;257;;;;;;4;248;5;;;;;;;257;4;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;96;;;;;;56;40;;;;;;;;96;1;;;;;
14;в IV квартале прошлого года;428;26;;3;;;45;383;;;;;;;;428;1;;;;;
15;после 1 сентября текущего года;139;1;;;;;14;124;1;1;1;1;;;;140;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;6963;50;3;4;6;2;766;6106;91;1;1;;1;;;6964;56;1;1;;;
17;участвовали в ЕГЭ по русскому языку (из стр. 16);6780;50;3;4;6;2;720;5970;90;1;1;;1;;;6781;31;;;;;
18;из них сдали ЕГЭ;6375;50;3;4;6;2;699;5602;74;1;1;;1;;;6376;30;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);6832;50;3;4;5;2;721;6022;89;1;1;;1;;;6833;54;1;1;;;
20;из них сдали ЕГЭ;5828;38;1;4;4;2;621;5134;73;;;;;;;5828;45;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;3978;25;15;4;5;2;245;3716;17;24;24;19;4;;;4002;3;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;627;17;2;9;;;41;567;19;20;20;;7;;;647;1;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
