;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Численность обучающихся, окончивших данный класс – всего (сумма стр. 02–05);180066;13120;1247;507;15806;18948;20813;21708;21418;20713;20305;20888;2700;1600;293
2;в том числе по программам с нормативным сроком освоения:       9 лет;149736;11575;;;13427;16287;17802;18753;18511;17880;17542;17959;;;
3;10 лет;7450;;958;367;628;736;912;743;737;690;694;786;199;;
4;12 лет;21341;1545;;;1651;1818;1949;2094;2033;2038;1912;2031;2398;1579;293
5;13 лет;1539;;289;140;100;107;150;118;137;105;157;112;103;21;
6;"Кроме того (кроме стр. 01), численность экстернов, окончивших данный класс (сумма стр. 07–10; 11, 12)";1529;118;11;1;149;135;163;183;199;202;181;148;20;7;12
7;в том числе по программам с нормативным сроком освоения:       9 лет;1144;104;;;111;102;119;134;171;159;139;105;;;
8;10 лет;80;;;;;;14;12;16;12;13;13;;;
9;12 лет;171;14;;;17;15;15;14;12;14;18;13;20;7;12
10;13 лет;134;;11;1;21;18;15;23;;17;11;17;;;
11;Из строки 06 – обучались:       в форме семейного образования;74;4;;1;6;3;8;9;1;9;15;17;;;1
12;по программам, не имеющим государственной аккредитации;1455;114;11;;143;132;155;174;198;193;166;131;20;7;11
