;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;272;16;19;24;18;21;18;24;26;47;28;9;10;12;;
2;В них обучающихся (всего), чел.;4704;370;473;423;356;317;312;449;416;649;417;183;175;164;;
3;из них (из стр.02) лица с ограниченными       возможностями здоровья:          глухие;28;;1;;;;;;5;11;5;5;;1;1;
4;слабослышащие;28;;1;;;1;;;1;;;;12;13;25;2
5;позднооглохшие;1;;;;;;;;;;;;1;;;
6;слепые;0;;;;;;;;;;;;;;;
7;слабовидящие;7;;;;;1;;2;1;2;1;;;;3;
8;с тяжелыми нарушениями речи;0;;;;;;;;;;;;;;;
9;с нарушением опорно-двигательного аппарата;38;2;1;;1;;2;7;7;4;9;1;2;2;4;5
10;с задержкой психического развития;180;1;15;14;14;3;6;10;22;56;24;14;;1;1;6
11;с умственной отсталостью (интеллектуальными          нарушениями);154;13;10;11;10;13;21;16;22;31;3;;2;2;8;8
12;с расстройствами аутистического спектра;2;;;;1;1;;;;;;;;;;
13;со сложными дефектами;2;;;;;;;;;;2;;;;;1
14;с иными ограниченными возможностями          здоровья;113;5;3;7;4;5;2;5;3;30;15;2;7;25;12;9
