;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;5260;61;67;69;64;97;131;273;479;847;1146;326;883;817
2;В них обучающихся, чел.;68240;685;627;594;575;879;1132;2678;4831;10441;16434;5300;12696;11368
3;Число классов с углубленным изучением отдельных предметов, ед.;32;3;2;2;2;2;4;5;4;4;2;2;;
4;В них обучающихся, чел.;837;75;58;61;61;52;103;126;108;98;47;48;;
5;Число гимназических классов, ед.;12;;;;;;;;3;1;4;4;;
6;В них обучающихся, чел.;222;;;;;;;;59;23;79;61;;
7;Число лицейских классов, ед.;0;;;;;;;;;;;;;
8;В них обучающихся, чел.;0;;;;;;;;;;;;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;5304;64;69;71;66;99;135;278;486;852;1152;332;883;817
10;В них обучающихся (сумма строк 02, 04, 06, 08, 11 - 13), чел.;69299;760;685;655;636;931;1235;2804;4998;10562;16560;5409;12696;11368
11;в том числе обучаются:          очно;9369;706;590;549;555;565;599;597;700;915;1268;369;1015;941
12;очно-заочно;58621;29;95;106;81;364;633;2175;4184;9454;14979;5037;11349;10135
13;заочно;1284;;;;;2;3;32;114;193;313;3;332;292
14;Из строки 10:          воспитанники (без приходящих учащихся);3233;60;54;48;44;85;119;197;367;580;755;381;302;241
15;девочки;19636;309;258;255;232;375;403;568;1021;2973;4527;2187;3209;3319
16;оставленные на повторное обучение;2418;1;1;5;14;17;14;82;280;1284;432;35;194;59
17;лица с ограниченными возможностями здоровья;453;9;10;5;21;13;17;32;72;122;62;45;28;17
18;из них:                инвалиды;41;1;;;2;3;3;2;2;5;3;7;5;8
19;дети-инвалиды;72;7;5;;7;2;4;2;5;10;9;6;10;5
20;инвалиды (кроме учтенных в строке 18);69;;;;;;;3;1;14;13;9;8;21
21;дети-инвалиды (кроме учтенных в строке 19);75;;1;;;;;5;2;24;13;17;10;3
22;дети-сироты и дети, оставшиеся без попечения родителей;293;3;2;3;3;6;6;18;42;114;44;25;20;7
23;из них воспитанники (без приходящих учащихся);16;;;;;2;1;3;2;4;2;1;1;
