;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;524;34;36;44;43;38;32;38;54;93;40;30;23;19;;
2;В них обучающихся (всего), чел.;6923;590;600;631;559;450;412;435;574;904;670;465;224;409;;
3;из них (из стр.02) лица с ограниченными       возможностями здоровья:          глухие;45;;;;;2;1;10;11;2;14;5;;;;
4;слабослышащие;15;1;;1;1;2;;;1;2;3;1;1;2;;8
5;позднооглохшие;0;;;;;;;;;;;;;;;
6;слепые;0;;;;;;;;;;;;;;;
7;слабовидящие;10;1;;1;;1;1;1;1;1;1;2;;;2;1
8;с тяжелыми нарушениями речи;13;3;1;2;1;1;;1;3;;;1;;;;
9;с нарушением опорно-двигательного аппарата;42;;2;2;2;8;3;2;2;2;5;5;3;6;10;13
10;с задержкой психического развития;363;8;12;23;29;13;14;28;49;103;47;26;10;1;1;8
11;с умственной отсталостью (интеллектуальными          нарушениями);109;3;10;10;10;9;10;13;16;23;1;;4;;6;8
12;с расстройствами аутистического спектра;4;1;1;2;;;;;;;;;;;;1
13;со сложными дефектами;1;;;;1;;;;;;;;;;;1
14;с иными ограниченными возможностями          здоровья;183;17;11;22;18;12;12;7;19;21;9;15;12;8;14;15
