;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);30399;1880;1649;1466;1267;1983;1721;3142;2799;3498;3172;3854;3476;4491;4004;3960;3429;3317;2665;2808;2237
2;в том числе:       руководящие работники – всего;2662;6;6;43;38;125;100;280;250;365;337;483;430;554;505;392;355;257;217;157;137
3;из них:             директор;610;;;2;1;14;10;35;30;68;59;104;81;139;125;117;106;82;62;49;37
4;заместители директора;2019;6;6;41;37;110;89;241;216;291;271;374;345;407;372;271;243;174;154;104;95
5;руководитель филиала;4;;;;;;;;;;;;;2;2;2;2;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);19077;1735;1535;1225;1062;1389;1217;2004;1807;2070;1889;2234;2060;2664;2459;2345;2139;1839;1625;1572;1391
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);16426;1378;1202;1025;880;1157;1009;1632;1465;1736;1583;1928;1784;2386;2205;2128;1951;1678;1491;1378;1234
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;5336;572;569;354;354;308;307;433;433;576;576;688;686;939;934;820;817;412;411;234;234
9;русского языка и литературы;1966;145;141;127;126;127;125;163;160;158;156;248;248;311;308;241;238;227;221;219;216
10;языка народов России и литературы;1;;;;;1;1;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;1093;112;81;103;75;82;69;122;107;119;107;114;103;149;138;120;104;100;92;72;65
12;информатики;401;43;29;34;24;53;38;69;53;50;41;48;37;54;43;18;13;20;15;12;10
13;физики;465;16;12;26;15;21;19;37;30;31;25;52;41;58;50;70;58;83;65;71;56
14;математики;1435;95;83;81;76;86;76;159;151;133;125;148;141;185;177;190;185;189;182;169;161
15;химии;354;12;11;19;16;13;13;29;27;36;33;39;36;40;39;63;61;52;50;51;50
16;географии;478;22;17;15;12;22;19;28;26;44;41;68;66;80;73;89;87;63;60;47;44
17;биологии;485;18;18;18;18;33;29;41;40;56;54;59;58;79;75;74;73;52;50;55;54
18;иностранных языков;1787;128;121;105;94;205;196;281;276;249;239;166;160;124;121;139;132;179;173;211;202
19;из них:                         английского языка;1698;126;119;100;90;204;195;274;269;244;234;156;152;118;115;131;121;164;159;181;173
20;немецкого языка;53;;;3;3;1;1;4;4;4;4;6;5;6;6;4;4;10;10;15;14
21;французского языка;28;1;1;2;1;;;2;2;1;1;4;3;;;2;2;5;4;11;11
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;1029;127;60;76;31;106;49;133;69;111;49;102;56;115;59;93;42;93;35;73;28
24;труда (технологии);714;27;15;16;11;38;26;54;39;91;81;89;71;129;100;99;68;106;70;65;38
25;музыки и пения;244;19;19;11;7;16;15;12;11;16;12;21;21;50;48;25;23;34;31;40;35
