;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;12693;1305;1369;1388;1423;1343;1342;1289;1255;1273;361;343;1;1
2;В них обучающихся, чел.;285428;29419;31766;32325;33867;30853;31060;28877;27633;27963;6251;5367;32;15
3;Число классов с углубленным изучением отдельных предметов, ед.;918;6;21;20;21;41;32;56;71;58;300;292;;
4;В них обучающихся, чел.;17745;172;511;560;549;1118;896;1404;1864;1488;4952;4231;;
5;Число гимназических классов, ед.;252;20;22;23;22;28;30;25;26;29;14;13;;
6;В них обучающихся, чел.;6780;547;643;654;672;777;801;662;672;711;335;306;;
7;Число лицейских классов, ед.;198;14;16;16;19;19;19;19;21;20;17;18;;
8;В них обучающихся, чел.;4963;352;381;455;477;490;525;483;538;494;389;379;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;14061;1345;1428;1447;1485;1431;1423;1389;1373;1380;692;666;1;1
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";314916;30490;33301;33994;35565;33238;33282;31426;30707;30656;11927;10283;32;15
11;в том числе обучаются:          очно;313445;30484;33293;33984;35540;33170;33214;31329;30571;30419;11478;9963;;
12;очно-заочно;1390;6;7;7;20;58;57;80;125;234;435;314;32;15
13;заочно;81;;1;3;5;10;11;17;11;3;14;6;;
14;Из строки 10:          воспитанники (без приходящих учащихся);211;7;8;11;8;16;19;14;11;12;69;36;;
15;девочки;154070;14745;16251;16458;17388;16208;16262;15244;15001;14992;6178;5321;15;7
16;оставленные на повторное обучение;1039;373;125;69;125;55;62;70;67;73;19;1;;
17;лица с ограниченными возможностями здоровья;6658;405;602;768;843;731;803;855;816;789;29;17;;
18;из них:                инвалиды;96;4;11;10;11;4;13;12;11;18;1;1;;
19;дети-инвалиды;2165;184;216;266;263;254;259;235;258;197;19;14;;
20;инвалиды (кроме учтенных в строке 18);93;6;10;9;6;15;6;8;8;10;9;6;;
21;дети-инвалиды (кроме учтенных в строке 19);2708;214;197;215;250;261;318;311;338;360;121;122;1;
22;дети-сироты и дети, оставшиеся без попечения родителей;877;49;56;83;74;96;107;93;129;134;33;23;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;1828;203;200;200;238;182;187;187;166;190;50;25;;
25;из них девочки;787;93;78;89;115;69;81;78;61;87;23;13;;
26;обучающиеся лица без гражданства;30;2;3;;5;3;1;4;6;4;1;1;;
