;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);3373;202;28;18;299;388;355;384;443;412;427;401;16;;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);3363;202;28;18;299;386;355;382;442;411;426;398;16;;
3;в том числе (из строки 02) обучались:       очно;3363;202;28;18;299;386;355;382;442;411;426;398;16;;
4;очно-заочно;;;;;;;;;;;;;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;3107;192;;;283;361;323;356;411;397;396;388;;;
7;10 лет;92;;17;13;7;9;9;6;3;;7;5;16;;
8;11 лет;14;10;;;2;2;;;;;;;;;
9;12 лет;43;;;;;;8;;12;;23;;;;
10;13 лет;107;;11;5;7;14;15;20;16;14;;5;;;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);10;;;;;2;;2;1;1;1;3;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;9;;;;;1;;2;1;1;1;3;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;1;;;;;1;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;8;;;;;2;;2;1;;1;2;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
