;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;1130475;440870;215309;102176;563811;276023;113121;125794;62607;63858;7959;25058;11927;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;4388;4388;2521;4383;;;;;;;15;43;25;
4;7 лет;92213;92213;45777;86651;;;;;;;221;775;369;
5;8 лет;116355;116355;57055;10740;;;;;;;505;2557;1269;
6;9 лет;117385;117028;57207;336;357;208;356;;;;653;3096;1449;
7;10 лет;115218;99580;48032;53;15638;8244;15270;;;;670;3274;1548;
8;11 лет;114110;10360;4384;10;103750;51655;87799;;;;666;3119;1497;
9;12 лет;115118;735;262;1;114383;55893;9049;;;;714;3012;1430;
10;13 лет;110385;159;57;;110226;53981;520;;;;717;2634;1244;
11;14 лет;111097;31;7;1;111038;54276;105;28;17;28;839;2531;1230;
12;15 лет;104305;12;2;;98221;47551;18;6072;3333;6034;876;2012;952;
13;16 лет;69665;8;5;1;9220;3872;2;60437;30294;54102;872;1173;555;
14;17 лет;56437;1;;;790;280;2;55646;27348;3605;1063;715;315;
15;18 лет;3606;;;;136;47;;3470;1547;70;100;106;40;
16;19 лет;105;;;;29;9;;76;37;3;14;9;3;
17;20 лет;35;;;;13;3;;22;7;6;8;2;1;
18;21 год;8;;;;3;2;;5;2;1;3;;;
19;22 года;16;;;;3;1;;13;9;3;11;;;
20;23 года;7;;;;;;;7;4;2;5;;;
21;24 года;5;;;;2;1;;3;1;1;2;;;
22;25 лет;2;;;;;;;2;1;1;;;;
23;26 лет;2;;;;;;;2;;;1;;;
24;27 лет;3;;;;2;;;1;1;;;;;
25;28 лет;1;;;;;;;1;1;;;;;
26;29 лет;;;;;;;;;;;;;;
27;30–34 года;2;;;;;;;2;1;1;1;;;
28;35–39 лет;5;;;;;;;5;4;1;3;;;
29;40 лет и старше;2;;;;;;;2;;;;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
