;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);1148263;28822;;1136462;261;1137365;289
2;Образовательные программы начального общего образования;444810;3293;25;442710;6;443070;5
3;из них адаптированные;18892;9;;18583;4;18608;1
4;в том числе:           для глухих;249;;;249;;249;
5;для слабослышащих и позднооглохших;594;;;593;;593;
6;для слепых;64;;;6;;6;
7;для слабовидящих;300;;;298;;298;
8;с тяжелыми нарушениями речи;5389;8;;5373;3;5373;
9;с нарушениями опорно-двигательного аппарата;1314;;;1261;1;1286;1
10;с задержкой психического развития;7911;1;;7898;;7898;
11;с расстройствами аутистического спектра;3071;;;2905;;2905;
12;Образовательные программы основного общего образования;566428;17358;176;561448;22;562136;35
13;из них адаптированные;10370;49;2;10102;;10149;5
14;в том числе:           для глухих;243;;;243;;243;
15;для слабослышащих и позднооглохших;575;2;1;573;;573;
16;для слепых;115;;;9;;9;
17;для слабовидящих;368;;;365;;365;
18;с тяжелыми нарушениями речи;1903;5;;1891;;1891;1
19;с нарушениями опорно-двигательного аппарата;1315;4;;1193;;1240;1
20;с задержкой психического развития;4454;31;1;4436;;4436;1
21;с расстройствами аутистического спектра;1397;7;;1392;;1392;2
22;Образовательные программы среднего общего образования;126087;8156;350;122038;233;121658;233
23;из них адаптированные;549;2;2;480;;480;
24;в том числе:           для глухих;33;;;33;;33;
25;для слабослышащих и позднооглохших;120;;;119;;119;
26;для слепых;39;;;2;;2;
27;для слабовидящих;57;;;56;;56;
28;с тяжелыми нарушениями речи;7;;;7;;7;
29;с нарушениями опорно-двигательного аппарата;207;2;2;178;;178;
30;с задержкой психического развития;20;;;19;;19;
31;с расстройствами аутистического спектра;66;;;66;;66;
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);10938;15;1;10266;;10501;16
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);187;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;111;;;;;;
35;основного общего образования (из строки 12);160;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;96;;;;;;
37;среднего общего образования (из строки 22);20;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;9;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);245;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
