;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);13330;78;8;45;;59;13327;2;1;24;24;3;7;;;13354;10;;;;;
2;в том числе:       получили аттестат об основном общем образовании;13310;70;8;40;;59;13307;2;1;13;13;3;6;;;13323;10;;;;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;4886;11;1;9;;21;4886;;;;;;;;;4886;;;;;;
4;получили на ГИА неудовлетворительные результаты;3;;;;;;3;;;;;;;;;3;;;;;;
5;не участвовали в ГИА;17;8;;5;;;17;;;11;11;;1;;;28;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;1164;4;;3;;2;1164;;;;;;;;;1164;2;;;;;
7;в IV квартале прошлого года;480;3;;1;;1;480;;;;;;;;;480;1;;;;;
8;после 1 сентября текущего года;8;;;;;;8;;;;;;;;;8;;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);4874;9;;9;;17;4859;3;12;;;;;;;4874;9;;;;;
10;в том числе:       получили аттестат о среднем общем образовании;4867;9;;9;;17;4852;3;12;;;;;;;4867;9;;;;;
11;получили на ГИА неудовлетворительные результаты;7;;;;;;7;;;;;;;;;7;;;;;;
12;не участвовали в ГИА;;;;;;;;;;;;;;;;;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1047;2;;2;;2;1047;;;;;;;;;1047;1;;;;;
14;в IV квартале прошлого года;233;;;;;;233;;;;;;;;;233;;;;;;
