;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);15262;760;685;593;530;815;693;1185;1049;1496;1328;2075;1858;2658;2347;2435;2037;1896;1489;1349;994
2;в том числе:       руководящие работники – всего;1115;2;2;11;10;32;22;90;72;113;94;198;168;240;202;204;164;152;120;73;49
3;из них:             директор;442;;;1;1;8;3;29;16;35;23;78;64;102;75;91;67;62;44;36;22
4;заместители директора;646;2;2;10;9;23;18;60;56;78;70;115;99;133;122;107;91;82;70;36;26
5;руководитель филиала;20;;;;;1;1;1;;;;3;2;2;2;6;6;7;4;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);10400;721;655;546;490;640;545;845;762;997;898;1383;1292;1857;1729;1571;1415;1128;997;712;606
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);9043;618;558;478;427;550;460;683;611;841;753;1198;1115;1612;1491;1416;1273;1016;898;631;541
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2587;248;248;144;144;133;132;158;158;248;246;328;328;541;538;444;444;253;253;90;90
9;русского языка и литературы;1227;62;58;70;68;62;57;79;77;114;111;218;216;244;241;160;158;121;118;97;94
10;языка народов России и литературы;3;;;;;;;1;;1;1;1;1;;;;;;;;
11;истории, экономики, права, обществознания;618;41;26;39;25;38;24;37;26;51;38;86;79;105;88;114;99;76;71;31;27
12;информатики;201;14;11;11;9;14;11;34;22;31;23;35;26;27;23;18;11;11;5;6;3
13;физики;291;14;11;12;11;9;5;13;9;24;19;37;33;57;44;55;47;41;32;29;20
14;математики;899;48;46;44;38;33;28;53;51;67;64;101;94;141;136;151;145;151;147;110;98
15;химии;227;7;7;10;9;9;9;17;15;14;14;27;25;40;36;36;34;38;36;29;27
16;географии;321;13;9;5;5;15;14;16;15;22;22;55;53;57;55;65;56;52;48;21;20
17;биологии;297;16;16;13;13;13;12;21;21;27;26;33;32;63;60;54;49;28;27;29;29
18;иностранных языков;994;76;70;72;64;113;108;149;147;125;121;112;112;73;73;83;80;96;94;95;90
19;из них:                         английского языка;798;73;67;67;59;104;99;131;129;107;103;81;80;50;50;51;49;73;70;61;57
20;немецкого языка;184;3;2;4;4;9;9;17;17;18;18;30;30;23;23;28;27;19;19;33;32
21;французского языка;9;;;1;1;;;;;;;1;1;;;3;3;3;3;1;1
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;601;51;33;38;21;75;37;55;29;62;30;64;37;87;53;80;43;56;20;33;11
24;труда (технологии);383;5;3;6;6;19;11;19;17;24;15;57;45;92;73;86;54;47;21;28;9
25;музыки и пения;133;9;9;6;6;8;7;10;9;9;8;16;15;31;29;20;20;17;16;7;6
26;изобразительного искусства, черчения;107;2;2;3;3;1;1;10;9;10;10;11;11;28;27;22;20;11;7;9;9
27;основ безопасности и защиты Родины;103;4;1;2;2;5;2;7;2;8;2;13;4;16;6;21;7;16;1;11;2
28;основ духовно-нравственной культуры народов России;9;3;3;;;;;;;;;;;4;3;1;1;;;1;1
29;прочих предметов;42;5;5;3;3;3;2;4;4;4;3;4;4;6;6;6;5;2;2;5;5
30;учителя-логопеды;47;6;6;5;5;6;6;6;6;9;9;8;8;4;4;1;1;1;1;1;1
31;учителя-дефектологи;33;4;4;1;1;3;3;3;3;1;1;5;5;7;7;3;3;2;2;4;4
32;из них:                      олигофренопедагог;12;;;;;1;1;2;2;1;1;1;1;5;5;;;1;1;1;1
33;тифлопедагог;;;;;;;;;;;;;;;;;;;;;
34;сурдопедагог;10;;;;;;;;;;;2;2;2;2;3;3;1;1;2;2
35;социальные педагоги;202;5;5;5;5;17;16;16;16;23;23;28;27;47;47;33;33;15;15;13;13
36;педагоги дополнительного образования;67;5;3;3;2;2;2;8;5;4;3;3;2;13;11;8;6;10;5;11;2
37;педагоги-психологи;148;10;9;12;11;7;7;28;24;38;37;26;25;12;12;7;7;6;6;2;2
38;воспитатели;559;29;29;19;18;35;35;57;56;44;43;91;90;126;124;79;76;46;45;33;32
39;мастера производственного обучения;2;;;;;;;;;1;;;;;;1;;;;;
40;тьюторы;50;16;15;2;2;3;3;10;10;2;2;5;5;5;5;2;2;4;4;1;1
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;51;9;8;10;10;6;6;12;12;6;6;2;2;2;2;;;3;3;1;1
42;другие;198;19;18;11;9;11;7;22;19;28;21;17;13;29;26;21;14;25;18;15;9
43;учебно-вспомогательный персонал;701;16;14;9;9;48;46;73;68;88;85;103;95;102;88;104;90;87;66;71;51
44;иной персонал;3046;21;14;27;21;95;80;177;147;298;251;391;303;459;328;556;368;529;306;493;288
45;из них:             ассистент (помощник);1;;;;;;;;;;;;;;;1;1;;;;
46;сурдопереводчик;1;;;;;;;;;;;;;;;;;;;1;1
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;212;11;11;7;7;13;13;26;26;24;23;34;34;44;44;32;32;16;16;5;5
49;из них воспитатели;204;10;10;7;7;12;12;26;26;22;21;33;33;43;43;31;31;16;16;4;4
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;;;;;;;;;;;;;;;;;;;;;
51;из них учителя;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
