;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;126218;49551;24072;11029;65429;31957;12957;11238;5816;6085;439;268;70;17
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;3;3;1;3;;;;;;;;;;
3;6 лет;911;911;487;891;;;;;;;;4;1;
4;7 лет;9702;9702;4795;8495;;;;;;;;13;6;3
5;8 лет;12505;12505;6145;1555;;;;;;;;18;8;2
6;9 лет;13235;13218;6316;79;17;11;14;;;;1;24;4;4
7;10 лет;12972;11571;5620;4;1401;709;1338;;;;1;24;11;2
8;11 лет;13025;1483;640;1;11542;5737;9775;;;;1;20;11;1
9;12 лет;13615;106;52;;13509;6595;1676;;;;1;28;8;2
10;13 лет;12976;19;9;;12957;6332;98;;;;2;12;5;
11;14 лет;13017;12;4;;12996;6316;49;9;3;7;2;24;6;2
12;15 лет;12505;3;1;;11659;5649;6;843;463;793;4;11;4;1
13;16 лет;6570;3;;1;1249;579;1;5318;2877;4509;1;10;4;
14;17 лет;4224;1;1;;56;25;;4167;2211;522;11;4;2;
15;18 лет;468;;;;11;3;;457;246;40;2;;;
16;19 лет;13;1;1;;1;;;11;6;1;1;;;
17;20 лет;8;;;;2;;;6;;6;5;;;
18;21 год;13;;;;2;;;11;;10;10;4;;
19;22 года;27;2;;;6;1;;19;1;12;23;7;;
20;23 года;31;2;;;;;;29;;19;27;9;;
21;24 года;38;;;;5;;;33;;22;36;10;;
22;25 лет;37;2;;;4;;;31;;21;35;9;;
23;26 лет;47;1;;;1;;;45;;29;43;10;;
24;27 лет;31;;;;3;;;28;;14;28;9;;
25;28 лет;38;;;;1;;;37;;21;34;8;;
26;29 лет;22;;;;;;;22;;15;22;9;;
27;30–34 года;58;3;;;2;;;53;2;11;51;;;
28;35–39 лет;73;2;;;2;;;69;7;25;44;;;
29;40 лет и старше;54;1;;;3;;;50;;8;54;1;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
