;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;143;15;;;14;16;19;15;17;17;16;14;;;
2;В них обучающихся, чел.;1064;90;;;90;106;126;118;123;140;138;133;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;40;;3;2;4;3;3;5;3;4;4;3;6;;
4;В них обучающихся, чел.;272;;11;7;31;16;18;35;20;26;25;24;59;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;9;;;;1;1;1;;;1;1;1;1;1;1
8;В них обучающихся, чел.;30;;;;1;1;1;;;3;1;2;8;6;7
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;13;;1;;1;2;2;1;2;1;1;2;;;
10;В них обучающихся, чел.;79;;6;;6;12;12;9;12;5;5;12;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);205;15;4;2;20;22;25;21;22;23;22;20;7;1;1
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1445;90;17;7;128;135;157;162;155;174;169;171;67;6;7
13;в том числе обучаются:          очно;1445;90;17;7;128;135;157;162;155;174;169;171;67;6;7
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);155;9;1;;10;12;23;17;19;28;18;18;;;
17;девочки;455;20;3;3;40;37;52;43;53;60;58;60;21;2;3
18;лица с ограниченными возможностями здоровья;1125;71;11;7;91;96;126;127;120;136;130;136;61;6;7
19;из них (из строки 18):             инвалиды;37;4;;;3;2;7;4;2;4;2;4;;2;3
20;дети-инвалиды;577;39;9;5;47;49;59;69;56;63;68;57;54;1;1
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;17;;;;;3;;3;2;3;3;2;1;;
24;из них воспитанники (без приходящих учащихся);4;;;;;;;1;1;;;2;;;
25;обучающиеся иностранные граждане;1;;;;;;;;;1;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
