;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;371363;365581;18999;34;2648;18;1397;5782;5774;36;3363;;;367820;3013;530
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;18445;18367;457;1;59;;19;78;8;;;;;18430;15;
3;с применением электронного обучения;81447;80984;2971;;360;;214;463;283;;170;;;81288;152;7
4;с применением дистанционных образовательных технологий;85505;85304;3038;;388;6;258;201;23;;12;;;85252;217;36
5;по индивидуальным учебным планам;10506;9823;5580;12;1009;;120;683;653;1;520;;;9727;759;20
6;на дому;2841;2284;1435;9;686;5;86;557;494;;446;;;2642;192;7
7;в медицинской организации;64;64;;;;;;;;;;;;41;23;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);257;252;136;;62;;17;5;5;;4;;;214;43;
9;по индивидуальным учебным планам (из строки 05);1231;1068;711;4;320;;47;163;148;;142;;;1188;43;
