;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);355117;37845;38403;38103;37734;37569;35327;35564;34452;32912;14418;12750;22;18
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);354324;37783;38350;38039;37684;37542;35308;35529;34422;32573;14391;12663;22;18
3;в том числе обучались:       очно;351341;37708;38267;37943;37566;37411;35166;35341;34118;31822;13698;12293;8;
4;очно-заочно;2456;34;41;62;59;97;103;154;240;691;627;322;11;15
5;заочно;527;41;42;34;59;34;39;34;64;60;66;48;3;3
6;Численность экстернов, окончивших данный класс;793;62;53;64;50;27;19;35;30;339;27;87;;
7;из них (из стр.06)  обучались:       в форме семейного образования;722;62;53;64;50;27;19;35;30;322;10;50;;
8;в форме самообразования;52;;;;;;;;;;17;35;;
9;по программам, не имеющим государственной аккредитации;2;;;;;;;;;2;;;;
