;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);12383;276;;68;3;83;12118;229;36;191;178;4;25;;;12574;293;8;;6;;
2;в том числе:       получили аттестат об основном общем образовании;11763;270;;67;3;82;11607;132;24;189;177;4;24;;;11952;160;7;;6;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;4358;32;;26;1;29;4322;36;;7;5;;1;;;4365;15;;;;;
4;получили на ГИА неудовлетворительные результаты;606;4;;1;;1;501;94;11;2;1;;1;;;608;120;1;;;;
5;не участвовали в ГИА;14;2;;;;;10;3;1;;;;;;;14;13;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;587;3;;2;;1;587;;;2;1;;;;;589;6;;;;;
7;в IV квартале прошлого года;443;4;;1;;1;440;3;;;;;;;;443;1;;;;;
8;после 1 сентября текущего года;723;5;;2;;3;669;42;12;14;9;;;;;737;33;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);4918;21;5;10;3;28;4683;220;15;7;7;1;6;;;4925;62;2;2;;1;
10;в том числе:       получили аттестат о среднем общем образовании;4883;20;5;9;3;27;4672;199;12;7;7;1;6;;;4890;53;2;2;;1;
11;получили на ГИА неудовлетворительные результаты;30;1;;1;;1;11;17;2;;;;;;;30;8;;;;;
12;не участвовали в ГИА;5;;;;;;;4;1;;;;;;;5;1;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;787;5;2;3;1;5;786;1;;2;2;;2;;;789;7;;;;;
14;в IV квартале прошлого года;97;;;;;;97;;;;;;;;;97;;;;;;
15;после 1 сентября текущего года;12;;;;;;9;3;;;;;;;;12;2;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;4851;17;3;9;2;24;4675;162;14;7;7;1;6;;;4858;60;1;1;;1;
