;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;120083;47013;22949;10674;62296;30530;12405;10774;6016;5456;1201;141;72;6
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;380;380;223;373;;;;;;;;1;;
4;7 лет;9207;9207;4644;8788;;;;;;;;12;6;
5;8 лет;11710;11710;5761;1483;;;;;;;;17;9;1
6;9 лет;12067;12065;5868;25;2;2;2;;;;;19;8;
7;10 лет;12302;11851;5717;4;451;259;444;;;;;18;8;2
8;11 лет;12416;1693;702;1;10723;5364;9960;;;;5;17;11;
9;12 лет;12549;92;29;;12457;6084;1739;;;;11;15;7;
10;13 лет;12148;10;3;;12138;6035;201;;;;12;9;6;1
11;14 лет;12450;;;;12450;6154;40;;;;34;12;8;2
12;15 лет;12111;1;;;11822;5777;14;288;179;270;120;14;5;
13;16 лет;6518;1;;;1820;719;;4697;2761;4356;190;4;3;
14;17 лет;5113;;;;265;88;1;4848;2739;635;172;3;1;
15;18 лет;551;;;;75;24;1;476;226;27;119;;;
16;19 лет;89;;;;22;8;;67;34;15;77;;;
17;20 лет;40;;;;12;3;;28;5;12;40;;;
18;21 год;45;;;;8;3;;37;7;18;43;;;
19;22 года;44;;;;7;;;37;9;17;43;;;
20;23 года;34;;;;4;1;;30;3;13;33;;;
21;24 года;22;;;;4;;;18;;8;22;;;
22;25 лет;29;;;;6;3;;23;3;10;28;;;
23;26 лет;36;;;;3;1;;33;3;16;36;;;
24;27 лет;26;;;;1;;;25;1;12;26;;;
25;28 лет;31;;;;3;;;28;6;8;31;;;
26;29 лет;26;;;;5;1;1;21;3;8;25;;;
27;30–34 года;61;2;1;;8;2;1;51;8;10;58;;;
28;35–39 лет;46;;;;4;1;1;42;18;11;45;;;
29;40 лет и старше;32;1;1;;6;1;;25;11;10;31;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
