;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;5237;534;561;557;580;542;555;516;540;575;133;120;10;14
2;В них обучающихся, чел.;96759;9922;10360;10525;10782;10302;10411;9455;10012;10814;2049;1964;85;78
3;Число классов с углубленным изучением отдельных предметов, ед.;610;;18;23;23;35;32;58;53;35;163;157;8;5
4;В них обучающихся, чел.;12486;;562;681;648;959;900;1531;1335;850;2582;2325;57;56
5;Число гимназических классов, ед.;326;30;28;30;34;34;33;32;34;31;22;18;;
6;В них обучающихся, чел.;8807;811;796;856;925;959;941;853;861;779;550;476;;
7;Число лицейских классов, ед.;76;2;1;1;2;7;9;9;12;12;11;10;;
8;В них обучающихся, чел.;2031;40;33;36;36;200;243;226;330;335;284;268;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;6249;566;608;611;639;618;629;615;639;653;329;305;18;19
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";120083;10773;11751;12098;12391;12420;12495;12065;12538;12778;5465;5033;142;134
11;в том числе обучаются:          очно;118882;10773;11751;12097;12390;12410;12479;12016;12429;12446;5188;4903;;
12;очно-заочно;1099;;;1;1;10;15;47;94;284;264;130;130;123
13;заочно;102;;;;;;1;2;15;48;13;;12;11
14;Из строки 10:          воспитанники (без приходящих учащихся);333;39;39;30;32;38;45;40;38;32;;;;
15;девочки;59495;5316;5752;5862;6019;6079;6131;5937;6176;6207;3097;2856;31;32
16;оставленные на повторное обучение;660;99;23;7;26;15;16;28;47;383;9;1;5;1
17;лица с ограниченными возможностями здоровья;4120;486;497;541;568;329;423;402;411;422;23;16;;2
18;из них:                инвалиды;12;1;;1;;2;2;2;;1;;1;;2
19;дети-инвалиды;589;56;66;53;63;55;78;48;62;75;22;11;;
20;инвалиды (кроме учтенных в строке 18);29;1;4;2;4;5;3;;7;1;2;;;
21;дети-инвалиды (кроме учтенных в строке 19);925;48;56;89;75;102;105;97;119;105;70;57;2;
22;дети-сироты и дети, оставшиеся без попечения родителей;773;35;49;52;70;83;81;103;120;117;34;29;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;142;16;19;16;23;20;8;13;10;12;2;3;;
25;из них девочки;72;8;9;9;6;12;4;10;5;7;1;1;;
26;обучающиеся лица без гражданства;6;;1;1;1;;1;2;;;;;;
