;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;142365;58537;28660;13184;73344;35898;14597;10484;5525;5368;101;1962;852;5
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;501;501;309;500;;;;;;;;9;4;
4;7 лет;11466;11466;5791;10955;;;;;;;;188;94;
5;8 лет;14950;14950;7234;1657;;;;;;;;244;106;1
6;9 лет;15304;15303;7533;57;1;1;1;;;;1;268;106;
7;10 лет;14921;14287;6942;11;634;386;624;;;;;234;98;1
8;11 лет;14867;1812;751;2;13055;6496;12052;;;;;225;97;1
9;12 лет;15437;149;56;2;15288;7507;1723;;;;1;191;81;
10;13 лет;14471;29;13;;14442;7088;119;;;;;194;101;1
11;14 лет;14465;13;10;;14451;7121;29;1;1;;2;170;72;1
12;15 лет;13825;6;2;;13496;6518;10;323;176;320;1;144;50;
13;16 лет;6439;1;;;1597;646;13;4841;2653;4435;20;64;29;
14;17 лет;4605;1;;;199;72;7;4405;2383;335;26;25;11;
15;18 лет;345;2;2;;52;15;3;291;147;17;22;4;2;
16;19 лет;36;;;;13;7;2;23;11;11;3;2;1;
17;20 лет;45;;;;19;7;2;26;10;11;5;;;
18;21 год;42;;;;8;4;1;34;10;12;1;;;
19;22 года;39;;;;8;3;;31;9;11;1;;;
20;23 года;30;;;;2;;;28;10;12;2;;;
21;24 года;37;1;1;;2;1;;34;12;13;2;;;
22;25 лет;30;;;;4;;1;26;10;10;;;;
23;26 лет;30;;;;;;;30;7;12;;;;
24;27 лет;37;;;;4;3;;33;12;14;1;;;
25;28 лет;39;2;2;;4;1;1;33;14;22;;;;
26;29 лет;27;;;;5;1;1;22;5;13;1;;;
27;30–34 года;142;3;3;;20;12;2;119;27;50;1;;;
28;35–39 лет;117;3;3;;19;4;4;95;16;46;7;;;
29;40 лет и старше;118;8;8;;21;5;2;89;12;24;4;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
