;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);9574;365;318;429;364;642;562;1057;947;1132;1038;1438;1306;1500;1345;1215;1057;1011;839;785;632
2;в том числе:       руководящие работники – всего;554;1;1;3;2;21;16;64;55;65;58;110;104;114;105;76;70;59;51;41;29
3;из них:             директор;180;;;;;4;2;14;10;17;14;40;37;38;36;30;28;22;20;15;15
4;заместители директора;363;1;1;3;2;17;13;50;45;45;40;68;65;73;67;45;41;37;31;24;13
5;руководитель филиала;3;;;;;;;;;;;;;1;1;;;;;2;1
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);6067;336;301;379;326;508;451;707;644;703;666;838;801;924;872;694;655;569;532;409;379
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);4838;280;249;313;269;419;366;538;481;521;487;659;624;723;676;571;538;477;446;337;312
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1355;95;95;102;102;85;85;127;126;136;136;202;201;275;275;168;168;104;104;61;61
9;русского языка и литературы;557;27;26;22;20;47;46;70;69;60;59;62;62;62;62;79;79;68;67;60;60
