;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;15;;;;2;2;1;3;1;3;2;1;;;
2;В них обучающихся, чел.;76;;;;16;10;3;13;5;12;16;1;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;2;;1;1;;;;;;;;;;;
4;В них обучающихся, чел.;4;;2;2;;;;;;;;;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;15;1;;;1;1;1;1;2;2;2;2;;1;1
8;В них обучающихся, чел.;131;5;;;6;12;11;5;22;16;23;22;;5;4
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;36;;2;3;3;4;4;3;2;5;3;5;2;;
10;В них обучающихся, чел.;262;;17;25;22;29;32;19;17;32;16;39;14;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);68;1;3;4;6;7;6;7;5;10;7;8;2;1;1
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";473;5;19;27;44;51;46;37;44;60;55;62;14;5;4
13;в том числе обучаются:          очно;473;5;19;27;44;51;46;37;44;60;55;62;14;5;4
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);97;3;;;4;11;7;4;12;17;17;18;;2;2
17;девочки;172;1;7;4;16;16;17;13;14;19;29;24;5;4;3
18;лица с ограниченными возможностями здоровья;473;5;19;27;44;51;46;37;44;60;55;62;14;5;4
19;из них (из строки 18):             инвалиды;26;;;;;;;;;;7;8;8;2;1
20;дети-инвалиды;387;5;19;26;37;44;39;33;32;53;39;49;5;3;3
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;25;3;;1;;3;1;;4;4;7;2;;;
24;из них воспитанники (без приходящих учащихся);5;;;;;2;;;1;2;;;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
