;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);70559;893;;6590;;6888;14
2;Образовательные программы начального общего образования;28063;262;2;2509;;2428;
3;из них адаптированные;1755;5;;235;;148;
4;в том числе:           для глухих;10;;;9;;;
5;для слабослышащих и позднооглохших;9;;;1;;1;
6;для слепых;2;;;;;;
7;для слабовидящих;59;;;47;;47;
8;с тяжелыми нарушениями речи;721;2;;52;;43;
9;с нарушениями опорно-двигательного аппарата;64;;;20;;1;
10;с задержкой психического развития;877;3;;106;;54;
11;с расстройствами аутистического спектра;13;;;;;2;
12;Образовательные программы основного общего образования;35664;548;4;3303;;3549;8
13;из них адаптированные;2411;21;;282;;177;1
14;в том числе:           для глухих;24;;;;;;
15;для слабослышащих и позднооглохших;27;;;12;;;
16;для слепых;;;;;;;
17;для слабовидящих;37;1;;28;;26;1
18;с тяжелыми нарушениями речи;555;4;;51;;34;
19;с нарушениями опорно-двигательного аппарата;54;;;11;;;
20;с задержкой психического развития;1691;16;;180;;102;
21;с расстройствами аутистического спектра;23;;;;;15;
22;Образовательные программы среднего общего образования;6152;82;1;711;;848;
23;из них адаптированные;17;;;14;;13;
24;в том числе:           для глухих;;;;;;;
25;для слабослышащих и позднооглохших;;;;;;;
26;для слепых;;;;;;;
27;для слабовидящих;8;;;8;;7;
28;с тяжелыми нарушениями речи;;;;;;;
29;с нарушениями опорно-двигательного аппарата;9;;;6;;6;
30;с задержкой психического развития;;;;;;;
31;с расстройствами аутистического спектра;;;;;;;
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);680;1;;67;;63;6
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);6;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;4;;;;;;
35;основного общего образования (из строки 12);11;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;3;;;;;;
37;среднего общего образования (из строки 22);1;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);4;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
