;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;70559;68524;4096;48;625;10;470;2035;1906;35;678;;1;70376;129;54
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;893;874;38;;7;;6;19;19;;5;;;893;;
3;с применением электронного обучения;6590;6247;280;;37;1;37;343;343;14;200;;;6588;2;
4;с применением дистанционных образовательных технологий;6888;6749;339;6;40;1;33;139;139;9;103;;;6888;;
5;по индивидуальным учебным планам;1717;1527;1102;12;149;1;34;190;183;3;64;;;1686;1;30
6;на дому;770;645;463;17;238;1;28;125;118;6;81;;;770;;
7;в медицинской организации;17;17;11;;1;;;;;;;;;17;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);12;12;5;;5;1;3;;;;;;;12;;
9;по индивидуальным учебным планам (из строки 05);142;126;71;6;26;1;5;16;9;;2;;;142;;
