;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);68779;6972;7156;7071;6934;7203;6963;6937;6932;6586;3107;2804;88;26
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);68694;6970;7155;7069;6931;7203;6963;6933;6929;6543;3106;2778;88;26
3;в том числе обучались:       очно;68450;6969;7155;7067;6931;7203;6962;6932;6913;6512;3039;2736;31;
4;очно-заочно;193;;;;;;;1;;17;65;41;53;16
5;заочно;51;1;;2;;;1;;16;14;2;1;4;10
6;Численность экстернов, окончивших данный класс;85;2;1;2;3;;;4;3;43;1;26;;
7;из них (из стр.06)  обучались:       в форме семейного образования;73;2;1;2;3;;;4;2;39;1;19;;
8;в форме самообразования;4;;;;;;;;;;;4;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
