;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;1876;177;188;195;200;192;195;198;194;188;76;73;;
2;В них обучающихся, чел.;26619;2461;2707;2903;3077;2787;2890;2937;2637;2623;873;724;;
3;Число классов с углубленным изучением отдельных предметов, ед.;106;;;;;2;1;2;6;6;44;45;;
4;В них обучающихся, чел.;1226;;;;;29;14;25;141;122;483;412;;
5;Число гимназических классов, ед.;161;13;13;14;15;17;18;18;20;18;8;7;;
6;В них обучающихся, чел.;4015;328;335;338;395;447;483;459;456;431;157;186;;
7;Число лицейских классов, ед.;30;;;;;;;;7;8;7;8;;
8;В них обучающихся, чел.;672;;;;;;;;182;199;128;163;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;2173;190;201;209;215;211;214;218;227;220;135;133;;
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";32532;2789;3042;3241;3472;3263;3387;3421;3416;3375;1641;1485;;
11;в том числе обучаются:          очно;32531;2789;3042;3241;3472;3263;3387;3421;3416;3375;1641;1484;;
12;очно-заочно;;;;;;;;;;;;;;
13;заочно;1;;;;;;;;;;;1;;
14;Из строки 10:          воспитанники (без приходящих учащихся);1734;134;173;169;192;185;198;189;185;173;70;66;;
15;девочки;15866;1381;1438;1500;1698;1638;1619;1714;1650;1616;852;760;;
16;оставленные на повторное обучение;32;13;6;4;;1;3;4;1;;;;;
17;лица с ограниченными возможностями здоровья;705;62;71;81;81;76;92;82;67;70;11;12;;
18;из них:                инвалиды;9;;;1;;3;2;3;;;;;;
19;дети-инвалиды;373;39;40;38;44;34;46;43;33;37;9;10;;
20;инвалиды (кроме учтенных в строке 18);16;1;1;1;2;2;2;;4;3;;;;
21;дети-инвалиды (кроме учтенных в строке 19);258;20;14;26;24;24;26;15;26;42;21;20;;
22;дети-сироты и дети, оставшиеся без попечения родителей;156;6;7;14;19;17;19;16;17;29;7;5;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;35;6;4;;5;6;5;3;2;2;1;1;;
25;из них девочки;8;2;2;;;1;;1;;2;;;;
26;обучающиеся лица без гражданства;;;;;;;;;;;;;;
