;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;57276;24346;11802;5690;29080;14176;6042;3850;1882;2061;51;440;211;6
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;18;18;12;18;;;;;;;;;;
3;6 лет;1635;1635;902;1570;;;;;;;;10;7;
4;7 лет;5415;5415;2673;3801;;;;;;;;48;24;1
5;8 лет;6004;6004;2922;265;;;;;;;;55;30;1
6;9 лет;6235;6193;2994;34;42;22;33;;;;2;54;31;
7;10 лет;6273;4653;2141;2;1620;808;1447;;;;3;55;29;
8;11 лет;6217;383;148;;5834;2818;3864;;;;3;40;18;1
9;12 лет;6048;35;8;;6013;2968;549;;;;2;46;13;2
10;13 лет;5776;5;1;;5771;2822;120;;;;3;46;17;1
11;14 лет;5685;1;;;5623;2820;28;61;35;45;5;35;19;
12;15 лет;4743;1;1;;3898;1813;;844;446;714;5;32;15;
13;16 лет;2100;1;;;244;94;1;1855;923;1174;11;15;6;
14;17 лет;1077;2;;;30;8;;1045;457;122;17;4;2;
15;18 лет;49;;;;5;3;;44;21;6;;;;
16;19 лет;1;;;;;;;1;;;;;;
17;20 лет;;;;;;;;;;;;;;
18;21 год;;;;;;;;;;;;;;
19;22 года;;;;;;;;;;;;;;
20;23 года;;;;;;;;;;;;;;
21;24 года;;;;;;;;;;;;;;
22;25 лет;;;;;;;;;;;;;;
23;26 лет;;;;;;;;;;;;;;
24;27 лет;;;;;;;;;;;;;;
25;28 лет;;;;;;;;;;;;;;
26;29 лет;;;;;;;;;;;;;;
27;30–34 года;;;;;;;;;;;;;;
28;35–39 лет;;;;;;;;;;;;;;
29;40 лет и старше;;;;;;;;;;;;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
