;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);1105;36;29;29;86;98;80;104;136;139;143;151;29;45;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);1103;36;29;29;86;98;80;103;136;138;143;151;29;45;
3;в том числе (из строки 02) обучались:       очно;1011;34;29;28;81;94;78;97;122;131;116;128;28;45;
4;очно-заочно;92;2;;1;5;4;2;6;14;7;27;23;1;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;640;33;;;50;61;48;62;99;75;102;110;;;
7;10 лет;274;;29;28;28;25;20;28;24;42;26;24;;;
8;11 лет;172;3;;;8;12;12;13;12;21;14;14;26;37;
9;12 лет;12;;;;;;;;;;;2;2;8;
10;13 лет;5;;;1;;;;;1;;1;1;1;;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);2;;;;;;;1;;1;;;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;;;;;;;;;;;;;;;
13;10 лет;2;;;;;;;1;;1;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;2;;;;;;;1;;1;;;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
