;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;6378;624;651;675;695;668;676;639;643;676;221;191;14;5
2;В них обучающихся, чел.;118515;11028;12414;13056;13526;12869;13217;11960;12018;12554;3193;2502;138;40
3;Число классов с углубленным изучением отдельных предметов, ед.;281;1;1;;1;5;1;22;24;11;106;109;;
4;В них обучающихся, чел.;5103;31;21;;9;148;7;497;548;204;1872;1766;;
5;Число гимназических классов, ед.;121;11;11;13;12;12;11;11;11;11;9;9;;
6;В них обучающихся, чел.;3633;338;371;432;386;378;348;339;313;322;195;211;;
7;Число лицейских классов, ед.;142;11;12;13;11;12;15;15;14;12;15;12;;
8;В них обучающихся, чел.;3806;298;331;391;327;336;416;405;384;326;326;266;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;6922;647;675;701;719;697;703;687;692;710;351;321;14;5
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";131057;11695;13137;13879;14248;13731;13988;13201;13263;13406;5586;4745;138;40
11;в том числе обучаются:          очно;130605;11695;13137;13879;14248;13727;13988;13180;13241;13403;5363;4744;;
12;очно-заочно;448;;;;;3;;21;22;1;223;1;137;40
13;заочно;4;;;;;1;;;;2;;;1;
14;Из строки 10:          воспитанники (без приходящих учащихся);299;23;5;6;9;8;16;39;69;81;28;15;;
15;девочки;63906;5715;6466;6841;7001;6738;6769;6319;6346;6553;2695;2457;6;
16;оставленные на повторное обучение;173;58;18;9;24;8;4;7;11;34;;;;
17;лица с ограниченными возможностями здоровья;3035;229;269;356;395;318;346;360;347;385;18;12;;
18;из них:                инвалиды;1;;1;;;;;;;;;;;
19;дети-инвалиды;838;91;99;98;126;103;95;70;57;82;11;6;;
20;инвалиды (кроме учтенных в строке 18);;;;;;;;;;;;;;
21;дети-инвалиды (кроме учтенных в строке 19);1224;78;112;103;132;124;159;130;124;146;65;51;;
22;дети-сироты и дети, оставшиеся без попечения родителей;32;;2;2;1;4;5;5;5;8;;;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;736;76;78;89;83;79;82;101;60;65;11;12;;
25;из них девочки;338;34;36;39;41;31;47;38;33;32;3;4;;
26;обучающиеся лица без гражданства;20;2;1;2;6;;1;4;1;2;1;;;
