;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;701310;78805;77594;76803;77080;70332;70264;68160;66823;64806;25103;23774;965;801
2;В них обучающихся, чел.;14507484;1733517;1688018;1642595;1662323;1488546;1479597;1408605;1359627;1302628;383871;335325;12769;10063
3;Число классов с углубленным изучением отдельных предметов, ед.;49833;421;1943;2023;1974;3991;4000;5443;5475;5173;9767;9573;30;20
4;В них обучающихся, чел.;1199513;11655;55151;56177;55356;106649;106984;143524;141370;131124;202714;188103;402;304
5;Число гимназических классов, ед.;30823;2603;2766;2748;2734;3383;3374;3320;3183;3023;1833;1854;1;1
6;В них обучающихся, чел.;835909;75928;79622;77645;77510;93903;92236;89200;83393;77705;45125;43624;9;9
7;Число лицейских классов, ед.;24040;1927;1985;1911;1896;2407;2423;2497;2638;2526;1923;1901;4;2
8;В них обучающихся, чел.;641342;55207;56742;53929;53229;66144;66120;66803;69202;64779;45640;43470;69;8
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;806006;83756;84288;83485;83684;80113;80061;79420;78119;75528;38626;37102;1000;824
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";17184248;1876307;1879533;1830346;1848418;1755242;1744937;1708132;1653592;1576236;677350;610522;13249;10384
11;в том числе обучаются:          очно;17093734;1874993;1878023;1828532;1846599;1753260;1742042;1704153;1646836;1562107;655223;599326;1804;836
12;очно-заочно;66809;423;560;769;863;1040;1791;2560;4783;11173;17708;9396;8733;7010
13;заочно;23705;891;950;1045;956;942;1104;1419;1973;2956;4419;1800;2712;2538
14;Из строки 10:          воспитанники (без приходящих учащихся);238043;22303;22524;22149;22451;23409;24782;25804;25642;25606;12144;10763;321;145
15;девочки;8443543;915131;918514;896320;902411;860078;853735;835891;808781;769535;352750;324302;3272;2823
16;оставленные на повторное обучение;52500;9651;5079;3200;5563;2069;2339;2996;3387;16720;1013;221;183;79
17;лица с ограниченными возможностями здоровья;430624;38453;45761;52015;60178;40753;45611;46706;48153;47321;3055;2567;25;26
18;из них:                инвалиды;4354;470;472;453;535;431;419;403;414;422;114;197;3;21
19;дети-инвалиды;96377;11028;10760;10881;12195;10050;10227;9349;9287;9009;1896;1680;12;3
20;инвалиды (кроме учтенных в строке 18);2838;174;209;248;243;273;259;310;281;305;169;326;17;24
21;дети-инвалиды (кроме учтенных в строке 19);109344;8475;9734;10090;10365;11391;11596;11557;11991;12143;6345;5641;11;5
22;дети-сироты и дети, оставшиеся без попечения родителей;95020;5144;6598;7512;8656;9247;10571;11917;13137;14488;4144;3565;26;15
23;из них воспитанники (без приходящих учащихся);1560;75;90;82;102;153;167;232;240;273;79;62;5;
24;обучающиеся, имеющие иностранное гражданство;172047;22066;21911;19500;19762;18290;18202;16375;15226;12082;4703;3752;114;64
25;из них имеют 2 и более гражданства;6272;700;758;723;694;633;661;598;567;549;201;187;;1
26;обучающиеся лица без гражданства;2764;381;332;281;293;269;283;272;251;244;86;68;2;2
