;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10, 13);Численность обучающихся по программам начального общего образования – всего;Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-го класса или 1-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам основного общего образования – всего;Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-го класса или 5-го класса первого года обучения  по пролонги- рованным программам;Численность обучающихся по программам среднего общего образования – всего;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучаю-щиеся 10-го класса  или 10-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам образование обучающихся с умственной отсталостью (интеллекту-альными нарушениями);Численность обучающихся по программам из графы 13 девочки;Численность обучающихся по программам из графы 13 обучающиеся первого года обучения;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся, имеющие иностранное гражданство;из них (из графы 3) из них (из гр. 17) имеют 2 и более гражданства;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;382826;84789;28027;18021;80387;28018;15046;2151;981;1057;215499;75189;14105;2812;1799;111;36
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;14;13;4;13;;;;;;;1;1;1;;;;
3;6 лет;496;387;168;359;;;;;;;109;42;99;;4;;
4;7 лет;13680;9479;3086;8551;;;;;;;4201;1330;3683;39;73;4;1
5;8 лет;29927;17271;5754;7020;;;;;;;12656;4113;6781;138;174;6;3
6;9 лет;36247;19295;6406;1611;13;7;11;;;;16939;5772;2264;202;189;7;2
7;10 лет;40300;19751;6606;328;301;125;255;;;;20248;7014;607;233;192;13;6
8;11 лет;40309;12761;4116;98;5633;2013;5027;;;;21915;7614;183;230;193;9;4
9;12 лет;42030;4461;1410;23;12940;4523;6470;;;;24629;8512;98;254;232;15;4
10;13 лет;43895;926;310;11;16212;5520;2534;;;;26757;9480;67;261;229;19;4
11;14 лет;45344;229;75;1;17265;6121;536;;;;27850;9791;32;270;199;19;5
12;15 лет;42936;110;45;2;16092;5659;134;49;24;37;26685;9481;32;270;152;10;3
13;16 лет;25071;41;18;2;7998;2668;58;377;172;345;16655;5818;33;202;91;4;1
14;17 лет;11998;28;11;1;2746;948;12;730;372;425;8494;3034;26;206;40;3;2
15;18 лет;5181;15;8;1;856;314;4;661;280;182;3649;1368;26;130;21;;1
16;19 лет;1959;8;5;;222;79;5;229;87;46;1500;534;9;66;6;1;
17;20 лет;794;1;;;67;25;;66;27;12;660;245;5;32;1;;
18;21 год;421;2;;;21;7;;22;13;5;376;141;1;23;1;1;
19;22 года;260;1;;;5;3;;9;4;;245;100;3;23;;;
20;23 года;151;;;;3;1;;3;;1;145;58;5;4;2;;
21;24 года;111;2;;;5;1;;1;;1;103;43;3;6;;;
22;25 лет;77;1;1;;1;;;3;2;2;72;31;3;8;;;
23;26 лет;86;;;;;;;1;;1;85;32;3;6;;;
24;27 лет;92;;;;;;;;;;92;30;2;8;;;
25;28 лет;81;1;;;;;;;;;80;27;4;4;;;
26;29 лет;68;1;1;;;;;;;;67;22;6;11;;;
27;30–34 года;428;5;3;;2;2;;;;;421;162;28;75;;;
28;35–39 лет;353;;;;3;2;;;;;350;156;34;59;;;
29;40 лет и старше;517;;;;2;;;;;;515;238;67;52;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
