;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);16602102;1875492;1820641;1834391;1743903;1734510;1694585;1639579;1541140;1409456;668375;621416;11337;7277
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);16564028;1871596;1816893;1830770;1740701;1732084;1692034;1637056;1538612;1402567;666025;617227;11309;7154
3;в том числе обучались:       очно;16487855;1870451;1815404;1829171;1739129;1729929;1689359;1633217;1532390;1393132;644956;608347;1236;1134
4;очно-заочно;54347;461;644;730;759;1216;1520;2465;4168;6997;16450;7047;7334;4556
5;заочно;21826;684;845;869;813;939;1155;1374;2054;2438;4619;1833;2739;1464
6;Численность экстернов, окончивших данный класс;38074;3896;3748;3621;3202;2426;2551;2523;2528;6889;2350;4189;28;123
7;из них (из стр.06)  обучались:       в форме семейного образования;29976;3650;3457;3331;2905;2161;2247;2202;2275;5947;685;1114;1;1
8;в форме самообразования;4131;;;;;;;;;;1502;2512;26;91
9;по программам, не имеющим государственной аккредитации;482;7;12;13;1;;;1;;349;;97;;2
