;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);1422952;40321;708;7072;283;6382;1411987;8138;2827;15428;14823;579;2320;1;54;1438380;7544;282;10;63;8;55
2;в том числе:       получили аттестат об основном общем образовании;1392981;39214;676;6778;277;6307;1383883;6744;2354;14952;14391;550;2217;1;51;1407933;6356;263;8;62;7;54
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;552981;4009;153;1682;86;2187;550053;2007;921;1172;1084;69;540;;21;554153;343;10;1;6;1;5
4;получили на ГИА неудовлетворительные результаты;27941;478;6;56;2;62;26309;1242;390;155;138;1;4;;1;28096;970;7;;;1;1
5;не участвовали в ГИА;2030;629;26;238;4;13;1795;152;83;321;294;28;99;;2;2351;218;12;2;1;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;77272;470;25;201;9;279;77195;56;21;207;195;7;100;;;77479;167;1;;1;;1
7;в IV квартале прошлого года;36906;722;14;106;19;61;36780;118;8;183;167;;70;;;37089;102;4;;;3;
8;после 1 сентября текущего года;50891;860;6;78;4;90;49811;794;286;270;243;;8;;;51161;670;11;;2;;2
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);630949;4408;505;1799;530;2587;614732;12507;3710;965;947;493;220;;9;631914;4433;38;9;12;14;25
10;в том числе:       получили аттестат о среднем общем образовании;621881;4300;488;1764;518;2548;607263;11373;3245;947;930;486;213;;9;622828;3993;33;6;11;13;24
11;получили на ГИА неудовлетворительные результаты;8238;93;13;29;10;34;7002;896;340;16;15;5;7;;;8254;335;4;2;1;1;1
12;не участвовали в ГИА;830;15;4;6;2;5;467;238;125;2;2;2;;;;832;105;1;1;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;65476;329;29;129;32;221;65165;185;126;53;52;24;11;;;65529;216;2;;1;1;3
14;в IV квартале прошлого года;15428;93;10;38;3;42;15318;87;23;34;32;3;28;;;15462;57;;;;;
15;после 1 сентября текущего года;3809;36;3;9;5;15;3568;189;52;3;3;;1;;;3812;69;1;1;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;621118;3727;379;1491;441;2376;610678;7799;2641;491;479;197;90;;4;621609;4205;23;6;7;13;24
17;участвовали в ЕГЭ по русскому языку (из строки 16);618853;3347;333;1279;414;2142;608661;7599;2593;459;447;167;85;;4;619312;3962;21;6;6;10;21
18;из них сдали ЕГЭ;605131;3229;317;1221;385;2068;595532;7184;2415;448;436;161;81;;4;605579;3723;19;6;5;10;21
19;участвовали в ЕГЭ по математике (из строки 16);612100;3270;318;1224;407;2104;601905;7597;2598;431;423;158;75;;;612531;3952;20;6;6;11;21
20;из них сдали ЕГЭ;591390;3109;303;1140;395;1997;582411;6723;2256;412;402;152;69;;;591802;3543;19;5;6;11;19
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;9001;666;122;302;87;206;3587;4470;944;472;466;294;130;;5;9473;123;14;2;5;1;1
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;11516;5445;309;1629;12;56;10867;449;200;18585;18216;1489;6103;15;31;30101;342;182;67;67;2;1
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
