;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);148445;15573;15989;16374;15894;16244;15052;15066;14503;13833;5220;4589;66;42
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);148251;15557;15972;16346;15872;16236;15045;15048;14493;13788;5204;4582;66;42
3;в том числе обучались:       очно;147452;15506;15917;16300;15816;16202;14999;15010;14437;13616;5095;4554;;
4;очно-заочно;612;15;23;11;18;13;35;35;54;169;107;24;66;42
5;заочно;187;36;32;35;38;21;11;3;2;3;2;4;;
6;Численность экстернов, окончивших данный класс;194;16;17;28;22;8;7;18;10;45;16;7;;
7;из них (из стр.06)  обучались:       в форме семейного образования;175;16;17;28;22;8;7;17;10;42;2;6;;
8;в форме самообразования;15;;;;;;;;;;14;1;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
