;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);14000;375;8;67;5;38;13766;231;3;58;58;;22;;;14058;33;7;;1;;1
2;в том числе:       получили аттестат об основном общем образовании;13657;368;7;62;5;37;13492;163;2;57;57;;22;;;13714;28;7;;1;;1
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;4217;12;;9;2;9;4180;37;;6;6;;6;;;4223;2;1;;;;
4;получили на ГИА неудовлетворительные результаты;314;1;;;;1;252;61;1;1;1;;;;;315;5;;;;;
5;не участвовали в ГИА;29;6;1;5;;;22;7;;;;;;;;29;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;1146;3;;3;;2;1146;;;4;4;;3;;;1150;1;;;;;1
7;в IV квартале прошлого года;2116;53;2;5;;5;2073;43;;2;2;;2;;;2118;;;;;;
8;после 1 сентября текущего года;393;;;;;;368;25;;;;;;;;393;;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);4647;11;3;7;2;12;4567;76;4;20;20;19;1;;;4667;7;;;;;
10;в том числе:       получили аттестат о среднем общем образовании;4615;11;3;7;2;12;4545;66;4;20;20;19;1;;;4635;7;;;;;
11;получили на ГИА неудовлетворительные результаты;28;;;;;;22;6;;;;;;;;28;;;;;;
12;не участвовали в ГИА;4;;;;;;;4;;;;;;;;4;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1215;3;2;1;;2;1213;1;1;3;3;3;;;;1218;1;;;;;
14;в IV квартале прошлого года;801;1;1;;;1;791;9;1;;;;;;;801;1;;;;;
15;после 1 сентября текущего года;7;;;;;;5;2;;;;;;;;7;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;4605;9;3;5;2;10;4563;38;4;4;4;4;;;;4609;7;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);4605;6;2;3;1;7;4563;38;4;4;4;4;;;;4609;6;;;;;
18;из них сдали ЕГЭ;4261;5;2;2;1;7;4223;34;4;4;4;4;;;;4265;5;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);4551;8;3;4;2;8;4509;38;4;3;3;3;;;;4554;6;;;;;
20;из них сдали ЕГЭ;4206;5;2;2;1;8;4168;34;4;3;3;3;;;;4209;6;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;38;2;;2;;2;4;34;;16;16;15;1;;;54;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;154;45;4;22;;1;126;26;2;94;94;15;68;;;248;1;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";784;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";434;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
