;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;99956;40931;19947;9183;51224;25045;10527;7801;4260;4083;590;961;401;20
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;570;570;334;568;;;;;;;;5;3;
4;7 лет;7605;7605;3751;7014;;;;;;;;112;36;1
5;8 лет;10117;10117;4873;1470;;;;;;;1;111;54;4
6;9 лет;10674;10668;5203;122;6;2;6;;;;2;118;51;1
7;10 лет;10593;9804;4840;3;789;443;785;;;;4;132;61;4
8;11 лет;10803;1867;821;1;8936;4495;7997;;;;4;105;54;3
9;12 лет;10477;193;69;;10284;5053;1486;;;;5;85;31;2
10;13 лет;10083;43;17;2;10040;4926;204;;;;1;93;38;
11;14 лет;10006;14;6;;9992;4840;21;;;;9;88;38;3
12;15 лет;9770;6;3;;9299;4510;5;465;246;428;37;45;16;1
13;16 лет;5163;2;2;;1487;657;3;3674;2037;3086;71;24;10;1
14;17 лет;3361;1;;;194;67;1;3166;1771;439;44;7;6;
15;18 лет;329;1;;;26;7;;302;156;24;22;4;3;
16;19 лет;34;;;;11;2;1;23;7;9;26;;;
17;20 лет;33;;;;17;7;;16;2;6;31;;;
18;21 год;23;;;;13;5;;10;3;6;23;;;
19;22 года;23;;;;10;2;2;13;;6;21;;;
20;23 года;16;;;;7;;1;9;4;5;15;1;;
21;24 года;27;1;1;;6;1;1;20;4;10;27;6;;
22;25 лет;15;2;2;;8;1;;5;4;5;15;1;;
23;26 лет;21;;;;10;4;3;11;3;6;21;;;
24;27 лет;19;3;3;;8;;3;8;2;3;19;3;;
25;28 лет;18;;;;5;2;1;13;2;7;18;2;;
26;29 лет;22;1;;;12;;;9;1;5;22;7;;
27;30–34 года;87;16;14;;40;15;4;31;8;22;86;8;;
28;35–39 лет;23;4;3;1;7;1;1;12;4;6;22;3;;
29;40 лет и старше;44;13;5;2;17;5;2;14;6;10;44;1;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
