;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);9349;482;413;357;311;524;443;742;636;716;622;966;856;1469;1279;1540;1332;1393;1137;1160;934
2;в том числе:       руководящие работники – всего;862;2;1;11;9;38;32;63;56;92;81;128;110;199;177;181;165;99;86;49;44
3;из них:             директор;245;;;;;9;6;9;6;21;16;24;17;53;47;74;70;32;29;23;18
4;заместители директора;592;2;1;11;9;28;25;51;47;66;60;99;88;142;126;104;93;64;54;25;25
5;руководитель филиала;2;;;;;;;;;1;1;;;;;1;1;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);5836;457;395;314;278;398;342;512;458;424;384;590;549;934;854;920;857;754;691;533;480
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);5184;405;349;281;246;343;291;438;388;353;315;522;483;838;760;835;776;691;631;478;431
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1630;145;141;98;97;95;92;90;90;94;94;185;185;314;314;340;339;190;190;79;79
9;русского языка и литературы;630;32;26;31;29;29;27;45;44;35;35;67;66;96;95;108;108;120;118;67;66
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;327;29;21;11;7;27;21;37;31;31;26;31;26;44;32;41;36;48;43;28;25
12;информатики;107;13;6;8;5;8;3;17;11;8;6;13;10;12;11;14;12;7;6;7;5
13;физики;170;8;7;6;5;6;5;8;7;5;5;9;7;28;26;33;30;36;32;31;27
14;математики;503;30;27;24;22;35;31;27;25;29;28;47;46;73;70;91;89;81;81;66;64
15;химии;129;10;8;5;5;10;9;7;7;9;9;9;7;11;11;26;26;23;23;19;18
16;географии;145;8;5;2;2;8;8;14;12;9;8;10;5;24;21;26;24;20;19;24;22
17;биологии;162;13;13;12;12;10;10;17;15;12;11;13;12;19;16;24;22;23;22;19;19
18;иностранных языков;547;57;52;36;34;53;51;93;89;55;53;54;53;60;56;40;38;36;32;63;60
19;из них:                         английского языка;478;57;52;35;33;48;46;85;82;52;50;52;51;50;45;27;25;24;20;48;45
20;немецкого языка;56;;;;;4;4;8;7;3;3;2;2;5;5;10;10;10;10;14;14
21;французского языка;13;;;1;1;1;1;;;;;;;5;5;3;3;2;2;1;1
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;339;31;19;32;17;32;13;38;20;28;11;27;18;62;36;34;13;33;15;22;11
24;труда (технологии);241;10;10;3;;15;10;21;15;18;12;20;13;50;31;24;12;48;30;32;18
25;музыки и пения;82;9;5;5;5;3;2;4;4;8;8;13;13;15;15;8;8;10;9;7;5
26;изобразительного искусства, черчения;60;6;6;2;2;5;4;7;7;3;3;12;12;11;11;8;8;3;3;3;3
27;основ безопасности и защиты Родины;37;1;;3;1;3;2;2;1;1;;3;1;5;1;8;1;7;3;4;2
28;основ духовно-нравственной культуры народов России;;;;;;;;;;;;;;;;;;;;;
29;прочих предметов;75;3;3;3;3;4;3;11;10;8;6;9;9;14;14;10;10;6;5;7;7
30;учителя-логопеды;36;3;3;3;3;5;5;10;10;2;2;3;3;2;2;5;5;2;2;1;1
31;учителя-дефектологи;24;2;2;1;1;6;6;4;4;2;2;3;3;2;2;2;2;1;1;1;1
32;из них:                      олигофренопедагог;7;1;1;1;1;1;1;;;1;1;1;1;;;2;2;;;;
33;тифлопедагог;;;;;;;;;;;;;;;;;;;;;
34;сурдопедагог;7;;;;;2;2;;;;;2;2;2;2;;;1;1;;
35;социальные педагоги;51;;;4;3;2;1;6;6;10;10;5;5;9;8;6;6;6;6;3;3
36;педагоги дополнительного образования;44;11;9;2;2;2;;2;2;6;4;3;3;5;5;6;4;2;1;5;4
37;педагоги-психологи;99;1;1;5;5;13;12;18;16;18;18;12;12;14;13;10;10;5;4;3;3
38;воспитатели;232;12;12;5;5;13;13;22;21;16;16;30;29;38;38;37;36;33;33;26;23
39;мастера производственного обучения;;;;;;;;;;;;;;;;;;;;;
40;тьюторы;7;1;1;;;1;1;;;1;1;;;3;3;;;1;1;;
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;67;12;10;8;8;9;9;3;3;8;8;2;2;11;11;10;10;3;3;1;1
42;другие;92;10;8;5;5;4;4;9;8;8;8;10;9;12;12;9;8;10;9;15;13
43;учебно-вспомогательный персонал;362;5;5;8;7;27;24;22;21;30;25;35;28;49;42;54;45;65;57;67;55
44;иной персонал;2289;18;12;24;17;61;45;145;101;170;132;213;169;287;206;385;265;475;303;511;355
45;из них:             ассистент (помощник);13;;;;;;;;;;;3;3;2;2;2;2;2;2;4;4
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;111;3;3;2;2;9;9;11;11;12;12;13;13;15;15;23;23;13;13;10;9
49;из них воспитатели;104;3;3;1;1;8;8;11;11;11;11;13;13;15;15;23;23;13;13;6;6
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;29;1;1;2;2;4;3;5;5;1;1;4;3;1;1;7;7;1;1;3;3
51;из них учителя;21;1;1;1;1;3;3;2;2;;;4;3;1;1;5;5;1;1;3;3
;;;;;;;;;;;;;;;;;;;;;;
