;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;3570;360;394;409;410;389;390;385;373;379;41;39;1;
2;В них обучающихся, чел.;79422;7897;8725;9351;9281;8875;8804;8279;8332;8518;727;631;2;
3;Число классов с углубленным изучением отдельных предметов, ед.;361;8;8;8;8;13;13;17;17;19;127;119;2;2
4;В них обучающихся, чел.;7938;256;236;213;244;363;354;451;408;445;2638;2304;15;11
5;Число гимназических классов, ед.;244;23;23;24;23;26;25;24;24;25;12;15;;
6;В них обучающихся, чел.;7066;666;707;741;706;744;735;678;688;684;346;371;;
7;Число лицейских классов, ед.;197;15;17;17;16;19;18;21;23;22;14;15;;
8;В них обучающихся, чел.;5530;431;509;489;479;573;520;582;615;576;376;380;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;4372;406;442;458;457;447;446;447;437;445;194;188;3;2
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";99956;9250;10177;10794;10710;10555;10413;9990;10043;10223;4087;3686;17;11
11;в том числе обучаются:          очно;99366;9247;10160;10785;10691;10532;10382;9940;9974;10082;3953;3618;2;
12;очно-заочно;586;3;17;9;19;23;31;48;68;140;134;68;15;11
13;заочно;4;;;;;;;2;1;1;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);209;17;22;27;27;30;26;18;20;22;;;;
15;девочки;49252;4475;4983;5269;5220;5169;5155;4830;4911;4980;2209;2049;2;
16;оставленные на повторное обучение;431;67;59;33;61;28;18;42;40;79;4;;;
17;лица с ограниченными возможностями здоровья;1396;107;143;198;212;114;144;153;143;171;6;5;;
18;из них:                инвалиды;17;1;2;;3;;4;2;1;4;;;;
19;дети-инвалиды;238;18;23;38;33;28;11;22;28;26;6;5;;
20;инвалиды (кроме учтенных в строке 18);21;1;1;;;4;3;6;2;3;;1;;
21;дети-инвалиды (кроме учтенных в строке 19);592;31;41;55;66;74;72;75;68;59;23;28;;
22;дети-сироты и дети, оставшиеся без попечения родителей;642;19;41;49;72;76;84;75;88;103;15;20;;
23;из них воспитанники (без приходящих учащихся);42;;2;5;8;5;7;5;4;6;;;;
24;обучающиеся иностранные граждане;961;142;129;144;125;84;88;95;83;56;9;5;;1
25;из них девочки;401;49;56;64;63;36;36;35;35;18;4;5;;
26;обучающиеся лица без гражданства;20;2;4;5;1;1;2;;3;2;;;;
