;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;147458;58603;28549;13131;74554;36379;15281;14301;7068;7990;868;282;130;1
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;1947;1947;980;1915;;;;;;;;2;1;
4;7 лет;12342;12342;6091;10300;;;;;;;;24;10;
5;8 лет;14663;14663;7235;864;;;;;;;;42;20;
6;9 лет;15343;15332;7534;39;11;7;10;;;;;33;18;
7;10 лет;15325;12917;6168;7;2408;1260;2315;;;;;42;20;
8;11 лет;15425;1225;487;3;14200;7059;11440;;;;;37;16;1
9;12 лет;15270;140;40;;15130;7407;1306;;;;;20;9;
10;13 лет;14797;26;12;1;14771;7227;140;;;;;25;11;
11;14 лет;14785;5;1;;14773;7119;59;7;4;7;2;19;7;
12;15 лет;13537;4;1;1;11870;5783;7;1663;874;1635;39;22;12;
13;16 лет;7902;;;;1146;433;3;6756;3451;5536;133;5;2;
14;17 лет;4896;1;;;137;48;1;4758;2415;502;179;9;4;
15;18 лет;424;;;;36;14;;388;154;56;121;1;;
16;19 лет;97;;;;16;5;;81;36;31;55;;;
17;20 лет;93;;;;10;2;;83;19;22;51;;;
18;21 год;74;;;;8;2;;66;11;24;47;;;
19;22 года;50;;;;7;5;;43;9;17;33;;;
20;23 года;49;;;;8;2;;41;8;13;33;1;;
21;24 года;46;;;;4;1;;42;13;13;29;;;
22;25 лет;41;;;;4;1;;37;6;14;23;;;
23;26 лет;41;;;;2;;;39;10;18;11;;;
24;27 лет;26;;;;2;1;;24;7;6;10;;;
25;28 лет;30;;;;;;;30;3;14;15;;;
26;29 лет;30;;;;1;;;29;4;12;10;;;
27;30–34 года;129;;;;1;;;128;21;46;45;;;
28;35–39 лет;53;1;;1;7;2;;45;10;16;21;;;
29;40 лет и старше;43;;;;2;1;;41;13;8;11;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
