;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;6495;676;689;715;725;699;703;672;676;685;122;97;20;16
2;В них обучающихся, чел.;128302;12697;13740;14503;14749;14515;14234;13631;13505;13627;1620;1045;242;194
3;Число классов с углубленным изучением отдельных предметов, ед.;667;;;;;2;7;20;24;16;323;264;4;7
4;В них обучающихся, чел.;12797;;;;;33;203;459;629;443;6295;4516;84;135
5;Число гимназических классов, ед.;153;17;18;19;18;19;19;14;12;14;2;1;;
6;В них обучающихся, чел.;4683;508;583;605;561;611;607;444;320;406;27;11;;
7;Число лицейских классов, ед.;61;6;6;6;5;5;5;7;7;8;3;3;;
8;В них обучающихся, чел.;1676;165;177;169;146;144;147;191;189;216;69;63;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;7376;699;713;740;748;725;734;713;719;723;450;365;24;23
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";147458;13370;14500;15277;15456;15303;15191;14725;14643;14692;8011;5635;326;329
11;в том числе обучаются:          очно;146590;13369;14500;15277;15456;15303;15191;14725;14627;14640;7734;5635;28;105
12;очно-заочно;773;1;;;;;;;7;33;257;;269;206
13;заочно;95;;;;;;;;9;19;20;;29;18
14;Из строки 10:          воспитанники (без приходящих учащихся);8276;726;752;790;811;879;892;843;912;814;496;345;14;2
15;девочки;71996;6431;7188;7468;7462;7398;7454;7257;7096;7174;3917;2984;87;80
16;оставленные на повторное обучение;714;239;110;70;73;22;37;31;29;75;21;4;3;
17;лица с ограниченными возможностями здоровья;2367;244;260;377;363;277;244;264;185;136;11;6;;
18;из них:                инвалиды;5;;1;1;;2;;1;;;;;;
19;дети-инвалиды;812;103;75;97;87;80;86;109;95;70;5;5;;
20;инвалиды (кроме учтенных в строке 18);3;;;;;1;1;;;1;;;;
21;дети-инвалиды (кроме учтенных в строке 19);1403;114;103;122;121;131;152;157;156;181;98;68;;
22;дети-сироты и дети, оставшиеся без попечения родителей;615;24;44;38;70;62;78;69;86;88;41;15;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;282;27;28;41;42;37;28;21;25;20;7;6;;
25;из них девочки;130;10;18;14;24;18;14;5;10;10;3;4;;
26;обучающиеся лица без гражданства;1;;;;;;1;;;;;;;
