;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);17799;650;540;699;563;1035;837;1780;1473;2078;1756;2580;2182;2800;2290;2538;2016;2124;1578;1515;1113
2;в том числе:       руководящие работники – всего;1044;7;5;12;11;46;38;98;76;151;130;197;161;224;185;134;122;122;105;53;47
3;из них:             директор;432;1;;2;1;17;10;33;18;55;41;93;64;91;64;59;52;56;43;25;22
4;заместители директора;606;6;5;10;10;29;28;63;57;96;89;104;97;130;118;75;70;65;62;28;25
5;руководитель филиала;4;;;;;;;1;1;;;;;2;2;;;1;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);9796;556;476;549;451;661;554;992;874;1003;911;1307;1187;1449;1310;1371;1255;1064;955;844;742
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);8677;513;440;482;389;583;484;842;734;839;759;1142;1029;1308;1180;1235;1129;957;851;776;688
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2532;166;163;139;138;146;145;209;208;232;231;344;343;490;488;428;428;255;255;123;122
9;русского языка и литературы;1046;51;50;39;39;48;48;95;93;110;108;155;155;168;167;150;150;116;112;114;110
10;языка народов России и литературы;329;24;24;11;9;14;12;17;15;43;40;75;75;52;51;43;43;33;31;17;16
11;истории, экономики, права, обществознания;580;34;18;43;21;49;31;65;44;67;52;82;61;75;66;67;52;55;40;43;36
12;информатики;173;13;10;17;6;15;10;21;18;20;16;23;20;40;30;11;9;7;5;6;5
13;физики;255;8;6;10;5;16;8;26;18;18;15;34;29;33;27;39;32;39;26;32;22
14;математики;876;42;37;52;46;63;52;81;79;64;62;82;77;82;78;123;121;140;139;147;137
15;химии;203;7;6;9;8;16;16;13;13;17;14;24;23;23;21;34;33;29;28;31;29
16;географии;241;12;8;5;4;14;11;21;20;30;28;38;33;56;54;25;21;22;19;18;17
17;биологии;288;11;9;9;8;15;13;26;26;30;28;43;41;36;35;47;46;38;37;33;31
18;иностранных языков;861;55;49;78;67;85;80;136;131;101;99;77;74;62;56;80;78;81;81;106;103
19;из них:                         английского языка;847;54;48;78;67;85;80;135;130;98;96;77;74;60;54;77;75;79;79;104;100
20;немецкого языка;7;1;1;;;;;;;2;2;;;2;2;1;1;1;1;;
21;французского языка;5;;;;;;;;;;;;;;;2;2;1;1;2;2
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;540;50;25;45;21;59;28;85;36;45;22;57;21;75;26;60;17;41;13;23;5
24;труда (технологии);377;10;8;8;5;23;15;22;13;32;20;62;43;67;44;70;49;51;30;32;15
25;музыки и пения;145;12;12;6;5;7;7;13;12;12;12;22;18;21;19;25;24;16;16;11;9
26;изобразительного искусства, черчения;91;13;13;5;3;5;4;6;5;10;8;12;11;9;8;11;9;12;10;8;7
27;основ безопасности и защиты Родины;50;3;1;2;;5;1;3;;4;1;2;;7;;6;2;12;;6;1
28;основ духовно-нравственной культуры народов России;5;;;;;;;1;1;;;;;1;1;1;;1;1;1;1
29;прочих предметов;85;2;1;4;4;3;3;2;2;4;3;10;5;11;9;15;15;9;8;25;22
30;учителя-логопеды;69;;;5;5;2;2;9;9;13;13;20;20;7;7;7;7;3;3;3;3
31;учителя-дефектологи;19;;;;;1;1;3;2;;;3;3;3;3;2;2;1;1;6;6
32;из них:                      олигофренопедагог;2;;;;;1;1;;;;;;;;;;;;;1;1
33;тифлопедагог;3;;;;;;;1;;;;;;;;;;1;1;1;1
34;сурдопедагог;10;;;;;;;1;1;;;1;1;2;2;2;2;;;4;4
35;социальные педагоги;67;2;2;6;6;7;6;14;14;10;10;8;8;5;5;6;6;6;6;3;3
36;педагоги дополнительного образования;69;4;2;5;4;3;3;17;12;7;4;5;4;6;4;7;5;6;6;9;5
37;педагоги-психологи;131;6;5;13;12;16;14;19;19;25;23;20;20;10;10;13;13;6;6;3;3
38;воспитатели;497;19;17;19;17;28;25;59;56;72;70;72;69;79;72;67;65;62;61;20;15
39;мастера производственного обучения;5;;;;;;;;;;;1;;;;2;;2;;;
40;тьюторы;22;;;;;;;4;3;3;3;;;4;4;4;4;1;1;6;5
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;62;4;4;9;9;8;8;13;13;8;7;10;10;6;6;4;3;;;;
42;другие;178;8;6;10;9;13;11;12;12;26;22;26;24;21;19;24;21;20;20;18;14
43;учебно-вспомогательный персонал;764;22;16;33;26;62;55;101;88;90;78;121;106;103;85;96;78;83;69;53;49
44;иной персонал;6195;65;43;105;75;266;190;589;435;834;637;955;728;1024;710;937;561;855;449;565;275
45;из них:             ассистент (помощник);2;;;1;1;;;;;;;;;;;;;1;1;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;229;7;7;16;16;11;11;35;35;36;36;32;32;31;31;36;36;22;22;3;2
49;из них воспитатели;204;6;6;11;11;10;10;32;32;33;33;28;28;30;30;32;32;20;20;2;1
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;45;;;;;1;;1;1;4;4;10;7;6;1;3;3;7;7;13;13
51;из них учителя;44;;;;;1;;1;1;4;4;10;7;6;1;3;3;7;7;12;12
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
