;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);26560;1280;1127;1289;1111;1809;1570;2445;2111;2700;2388;3696;3287;4251;3761;4168;3514;3022;2322;1900;1444
2;в том числе:       руководящие работники – всего;2057;16;16;46;40;152;127;246;211;299;261;419;375;460;423;235;211;134;107;50;41
3;из них:             директор;508;;;3;3;29;16;51;29;70;53;92;72;129;112;73;65;46;33;15;11
4;заместители директора;1507;16;16;42;36;120;108;191;178;220;199;318;295;324;304;157;140;86;71;33;29
5;руководитель филиала;7;;;1;1;1;1;1;1;1;1;2;2;;;1;1;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);15382;1136;1026;1087;943;1250;1100;1453;1267;1471;1340;2031;1874;2449;2266;2222;2040;1460;1271;823;689
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);11982;838;759;803;684;896;770;1034;865;1106;991;1621;1487;1954;1799;1856;1698;1220;1067;654;550
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;3470;394;393;255;249;209;207;210;207;302;302;446;446;703;702;585;584;278;277;88;88
9;русского языка и литературы;1444;73;73;90;85;94;91;85;83;102;101;194;192;240;239;273;268;188;186;105;105
10;языка народов России и литературы;131;6;6;4;4;3;3;6;6;13;12;9;9;29;29;37;37;20;19;4;4
11;истории, экономики, права, обществознания;716;39;29;59;44;72;53;78;57;59;50;95;86;127;116;87;73;68;60;32;30
12;информатики;292;20;14;28;19;50;38;52;32;33;22;41;28;26;22;21;18;14;10;7;5
13;физики;356;7;5;18;15;20;13;21;11;26;20;26;16;58;42;63;51;61;43;56;41
14;математики;1089;48;41;71;63;96;86;96;86;80;73;103;101;141;138;187;183;173;167;94;92
15;химии;240;3;3;11;10;15;15;10;8;15;15;28;27;43;41;49;48;42;41;24;17
16;географии;336;10;9;16;14;25;20;20;17;34;31;44;38;75;70;63;56;27;20;22;19
17;биологии;362;18;17;26;24;31;28;25;23;29;28;53;51;59;58;70;70;32;29;19;19
18;иностранных языков;1199;71;68;87;84;115;111;182;173;194;187;223;222;115;115;79;78;78;74;55;52
19;из них:                         английского языка;1108;67;64;86;83;112;108;176;167;184;177;210;209;102;102;62;62;66;62;43;41
20;немецкого языка;76;3;3;1;1;3;3;5;5;10;9;12;12;10;10;12;11;9;9;11;10
21;французского языка;14;;;;;;;1;1;;;1;1;3;3;5;5;3;3;1;1
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
