;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;189;17;;;22;14;19;22;18;24;23;30;;;
2;В них обучающихся, чел.;1434;76;;;103;105;152;194;152;189;209;254;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;51;;7;6;5;5;5;5;4;4;3;1;6;;
4;В них обучающихся, чел.;412;;45;36;33;46;42;47;42;39;26;12;44;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;12;1;1;;;;;;;;1;;5;4;
6;В них обучающихся, чел.;85;5;6;;;;;;;;14;;37;23;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;66;3;;;4;7;6;9;8;6;8;6;3;5;1
8;В них обучающихся, чел.;367;14;;;23;44;46;36;45;44;38;34;12;27;4
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;100;;8;16;10;7;6;10;13;10;14;5;1;;
10;В них обучающихся, чел.;505;;28;74;41;33;36;52;80;53;73;27;8;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);418;21;16;22;41;33;36;46;43;44;49;42;15;9;1
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";2803;95;79;110;200;228;276;329;319;325;360;327;101;50;4
13;в том числе обучаются:          очно;2803;95;79;110;200;228;276;329;319;325;360;327;101;50;4
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);722;27;4;3;50;60;79;100;87;90;109;104;6;3;
17;девочки;983;24;17;36;63;74;87;122;116;109;125;147;44;18;1
18;лица с ограниченными возможностями здоровья;2803;95;79;110;200;228;276;329;319;325;360;327;101;50;4
19;из них (из строки 18):             инвалиды;82;;;1;1;2;;1;3;10;19;13;12;16;4
20;дети-инвалиды;1556;69;70;93;130;122;155;167;189;168;177;127;61;28;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;119;;1;5;7;12;5;14;12;13;28;11;6;5;
24;из них воспитанники (без приходящих учащихся);1;;;;;;;;;;1;;;;
25;обучающиеся иностранные граждане;3;;;1;1;;;;;;1;;;;
26;из них девочки;2;;;1;;;;;;;1;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
