;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);191691;20402;20702;20728;20730;21084;20096;19579;18905;17502;6460;5238;156;109
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);191048;20329;20635;20653;20679;21050;20059;19548;18857;17358;6431;5184;156;109
3;в том числе обучались:       очно;190216;20305;20610;20630;20657;21024;20040;19527;18817;17234;6190;5182;;
4;очно-заочно;557;;;2;1;7;5;5;26;86;216;;123;86
5;заочно;275;24;25;21;21;19;14;16;14;38;25;2;33;23
6;Численность экстернов, окончивших данный класс;643;73;67;75;51;34;37;31;48;144;29;54;;
7;из них (из стр.06)  обучались:       в форме семейного образования;586;73;67;70;51;32;37;30;48;141;14;23;;
8;в форме самообразования;44;;;;;;;;;;14;30;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
