;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;8778;917;997;1008;1037;989;994;938;928;959;;;;11
2;В них обучающихся, чел.;171705;17360;19809;20137;20338;19530;19838;18138;17792;18631;;;;132
3;Число классов с углубленным изучением отдельных предметов, ед.;927;1;4;4;3;25;23;43;41;29;370;369;14;1
4;В них обучающихся, чел.;14774;27;110;107;78;626;605;1078;989;696;5527;4724;199;8
5;Число гимназических классов, ед.;87;;5;5;5;7;6;8;8;9;18;16;;
6;В них обучающихся, чел.;1916;;116;120;111;162;135;186;179;186;379;342;;
7;Число лицейских классов, ед.;227;10;10;14;14;19;22;31;30;25;26;26;;
8;В них обучающихся, чел.;5206;230;268;318;316;444;534;729;704;574;548;541;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;10019;928;1016;1031;1059;1040;1045;1020;1007;1022;414;411;14;12
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";193601;17617;20303;20682;20843;20762;21112;20131;19664;20087;6454;5607;199;140
11;в том числе обучаются:          очно;192604;17617;20283;20656;20828;20744;21090;20113;19612;19801;6269;5578;13;
12;очно-заочно;722;;;;2;1;6;5;35;244;157;29;155;88
13;заочно;275;;20;26;13;17;16;13;17;42;28;;31;52
14;Из строки 10:          воспитанники (без приходящих учащихся);89;;;;;;;;;27;36;26;;
15;девочки;95422;8497;10022;10123;10163;10177;10387;9841;9643;9778;3551;3119;64;57
16;оставленные на повторное обучение;2577;308;163;111;244;108;98;133;126;1249;29;1;6;1
17;лица с ограниченными возможностями здоровья;4617;440;554;575;650;331;428;466;544;598;13;17;1;
18;из них:                инвалиды;37;6;3;1;2;3;2;6;7;4;1;2;;
19;дети-инвалиды;908;122;112;102;106;75;87;99;92;89;11;12;1;
20;инвалиды (кроме учтенных в строке 18);24;1;3;1;2;2;2;4;3;5;1;;;
21;дети-инвалиды (кроме учтенных в строке 19);1158;77;79;90;106;147;134;115;142;140;68;59;1;
22;дети-сироты и дети, оставшиеся без попечения родителей;656;28;44;66;56;61;77;84;84;112;13;30;1;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;303;40;49;23;33;35;32;28;24;11;13;2;13;
25;из них девочки;114;19;18;10;17;11;14;11;6;5;3;;;
26;обучающиеся лица без гражданства;23;5;5;6;4;;;1;1;1;;;;
