;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);1534968;47179;824;7828;399;6814;1524417;8082;2469;15389;14631;560;2225;3;33;1550357;12511;438;17;78;5;71
2;в том числе:       получили аттестат об основном общем образовании;1498373;46095;793;7527;391;6744;1490150;6189;2034;15122;14393;555;2169;3;32;1513495;9701;406;16;70;4;68
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;575610;3999;144;1705;83;2069;573222;1743;645;1067;985;75;500;;2;576677;491;12;;4;1;4
4;получили на ГИА неудовлетворительные результаты;34378;420;8;55;5;58;32336;1684;358;86;73;2;7;;;34464;2333;14;1;1;1;1
5;не участвовали в ГИА;2217;664;23;246;3;12;1931;209;77;181;165;3;49;;1;2398;477;18;;7;;2
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;85609;543;23;225;9;281;85537;41;31;179;172;18;70;;1;85788;284;5;;2;;
7;в IV квартале прошлого года;41888;861;15;116;3;116;41731;123;34;305;236;8;68;;;42193;131;6;;1;;
8;после 1 сентября текущего года;54255;541;8;74;9;73;53301;787;167;106;91;1;6;;;54361;831;17;;4;;1
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);602309;4481;482;1848;502;2299;590177;9403;2729;940;880;430;234;;9;603249;5517;60;12;27;11;17
10;в том числе:       получили аттестат о среднем общем образовании;595199;4361;468;1801;489;2249;584231;8600;2368;916;859;422;227;;9;596115;4925;55;10;27;11;17
11;получили на ГИА неудовлетворительные результаты;6415;102;9;40;12;38;5568;575;272;19;16;7;3;;;6434;465;5;2;;;
12;не участвовали в ГИА;695;18;5;7;1;12;378;228;89;5;5;1;4;;;700;127;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;58307;295;22;120;40;159;57968;233;106;47;46;21;7;;1;58354;272;2;;1;;2
14;в IV квартале прошлого года;15668;87;1;32;7;37;15501;135;32;26;26;4;17;;;15694;59;;;;;
15;после 1 сентября текущего года;3412;29;5;11;3;27;3278;100;34;1;1;;1;;;3413;98;1;;1;1;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;594597;3777;391;1548;418;2129;586245;6291;2061;453;404;145;82;;3;595050;5174;39;9;19;10;17
17;участвовали в ЕГЭ по русскому языку (из строки 16);591752;3379;349;1322;390;1933;583644;6084;2024;445;394;135;76;;3;592197;4762;32;8;13;7;16
18;из них сдали ЕГЭ;580881;3268;334;1238;382;1863;573180;5788;1913;433;383;128;75;;3;581314;4575;30;7;12;7;16
19;участвовали в ЕГЭ по математике (из строки 16);589340;3328;333;1295;388;1901;581238;6071;2031;365;354;113;67;;3;589705;4991;29;8;13;8;16
20;из них сдали ЕГЭ;572636;3162;308;1167;373;1795;565328;5538;1770;330;320;113;60;;3;572966;4476;27;7;11;8;16
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;7017;686;86;293;83;158;3554;2884;579;482;471;284;148;;6;7499;216;21;3;8;1;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;12155;5927;253;1854;7;68;11614;407;134;17939;17669;1709;5470;49;32;30094;405;212;42;72;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
