;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;697606;76687;76379;77898;76671;72461;70606;68284;67524;67278;20794;21603;776;645
2;В них обучающихся, чел.;14608406;1672929;1654349;1693575;1647253;1568518;1495057;1427747;1391820;1390003;343390;306874;9701;7190
3;Число классов с углубленным изучением отдельных предметов, ед.;55694;390;1738;1796;1728;3638;3645;5759;5802;5196;14711;11127;115;49
4;В них обучающихся, чел.;1263008;10420;48616;49957;47252;99347;96250;151021;149344;131796;273034;203552;1662;757
5;Число гимназических классов, ед.;31169;2638;2766;2818;2766;3477;3372;3366;3289;3135;1790;1752;;
6;В них обучающихся, чел.;851477;76402;80484;80468;77882;98207;92801;90942;87122;81329;44413;41427;;
7;Число лицейских классов, ед.;25026;1973;2041;2068;1985;2529;2440;2628;2804;2707;1953;1893;3;2
8;В них обучающихся, чел.;673826;56624;58516;58738;55915;70554;66948;71212;74215;70494;47206;43341;56;7
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;809495;81688;82924;84580;83150;82105;80063;80037;79419;78316;39248;36375;894;696
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";17396717;1816375;1841965;1882738;1828302;1836626;1751056;1740922;1702501;1673622;708043;595194;11419;7954
11;в том числе обучаются:          очно;17318752;1815323;1840495;1881136;1826664;1834570;1748542;1737184;1696847;1660415;688965;586210;1911;490
12;очно-заочно;57588;342;534;639;705;1193;1597;2539;3900;10206;15548;7493;7294;5598
13;заочно;20377;710;936;963;933;863;917;1199;1754;3001;3530;1491;2214;1866
14;Из строки 10:          воспитанники (без приходящих учащихся);224210;19256;20555;21123;20567;22821;22826;24669;24985;24982;11990;9966;310;160
15;девочки;8547955;886234;901220;920814;895004;898260;857934;851909;833051;814803;367854;315457;3187;2228
16;оставленные на повторное обучение;57473;9761;5370;3109;6213;2202;2575;3438;3870;19721;865;200;106;43
17;лица с ограниченными возможностями здоровья;465813;40744;48391;57625;61761;43466;49550;51647;52367;54927;2976;2295;35;29
18;из них:                инвалиды;4057;333;397;377;412;460;434;410;426;461;106;225;4;12
19;дети-инвалиды;95693;10882;10340;10905;11338;10154;10051;9980;9177;9572;1806;1466;14;8
20;инвалиды (кроме учтенных в строке 18);2505;155;163;186;197;227;243;248;281;293;181;283;26;22
21;дети-инвалиды (кроме учтенных в строке 19);116182;8623;9702;10455;10968;12306;12197;12766;12814;13649;6753;5927;19;3
22;дети-сироты и дети, оставшиеся без попечения родителей;86090;4396;5715;6846;7854;8843;9495;10728;11929;13638;3636;2969;28;13
23;из них воспитанники (без приходящих учащихся);1637;81;95;110;117;145;197;199;256;297;87;53;;
24;обучающиеся, имеющие иностранное гражданство;175532;21376;23631;22074;19596;19435;17855;17053;14749;12166;4285;3040;142;130
25;из них имеют 2 и более гражданства;11239;1269;1358;1367;1273;1201;1195;1147;982;884;323;240;;
26;обучающиеся лица без гражданства;2580;319;329;304;265;272;244;272;233;228;70;39;4;1
