;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);16943201;1841960;1875871;1816435;1828079;1741854;1729685;1691172;1635581;1519019;652491;597481;8853;4720
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);16895370;1837160;1871315;1812299;1824281;1738805;1726695;1688330;1632344;1508523;649761;592448;8847;4562
3;в том числе обучались:       очно;16828182;1835650;1869662;1810468;1822436;1736712;1723890;1684659;1626301;1500031;631629;585427;854;463
4;очно-заочно;47981;521;663;804;866;1174;1717;2307;4160;6423;14451;5594;6165;3136
5;заочно;19207;989;990;1027;979;919;1088;1364;1883;2069;3681;1427;1828;963
6;Численность экстернов, окончивших данный класс;47831;4800;4556;4136;3798;3049;2990;2842;3237;10496;2730;5033;6;158
7;из них (из стр.06)  обучались:       в форме семейного образования;41326;4719;4469;4061;3713;3007;2950;2786;3196;9803;1003;1614;2;3
8;в форме самообразования;4906;;;;;;;;;;1665;3097;;144
9;по программам, не имеющим государственной аккредитации;456;13;7;24;13;;1;3;1;294;2;88;3;7
