;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 40, 41);2103609;110808;93657;120797;98868;163150;134333;221905;190052;245180;214462;290021;255779;317492;276893;270705;225222;211776;164811;151775;116462
2;в том числе:       руководящие работники – всего;134374;517;377;2854;2028;7688;5647;14160;11436;18607;15884;24647;21693;27428;24260;18819;16113;12694;10368;6960;5584
3;из них:             директор;36825;19;11;299;145;1323;676;2620;1658;4100;2980;6292;5065;8525;7067;6407;5160;4551;3451;2689;2004
4;заместители директора;88892;436;315;2366;1744;5952;4606;10538;8851;13079;11558;16804;15148;17403;15799;11252;9880;7294;6162;3768;3130
5;руководитель филиала;1973;7;5;48;32;87;65;171;136;231;195;322;287;422;366;339;299;252;203;94;74
6;педагогические работники - всего (сумма строк 07, 28, 29, 33-39);1319785;95865;83604;97636;81776;113781;95941;139202;123156;147138;133767;174278;161025;197136;182752;158499;144192;116227;102868;80023;69031
7;в том числе:             учителя–всего (сумма строк 08-18, 22-27);1054714;76791;66656;77647;64015;87959;72539;103697;89953;110955;99626;137976;126766;162465;150289;133303;121180;98068;86754;65853;57005
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;318206;29713;29270;23214;22899;21431;21183;26021;25812;31894;31704;46010;45831;61941;61759;43443;43293;23516;23421;11023;10928
9;русского языка и литературы;124891;7610;7289;7452;7072;8408;8074;10498;10215;12076;11821;17442;17211;20174;19940;16716;16485;13718;13475;10797;10582
10;языка народов России и литературы;15184;516;481;607;554;984;919;1497;1412;2066;2001;2996;2928;2462;2402;1943;1889;1241;1190;872;788
11;истории, экономики, права, обществознания;66000;4918;3439;6181;4100;6950;4878;6803;5248;6951;5716;8149;6967;9057;7864;7543;6425;5797;4848;3651;3051
12;информатики и ИКТ;27125;2176;1310;2694;1580;3849;2419;4207;2871;3617;2663;3499;2787;3103;2518;1928;1480;1318;956;734;518
13;физики;30406;1606;1108;1844;1183;1958;1267;2148;1514;2562;1944;3230;2535;4392;3528;4785;3959;4254;3258;3627;2596
14;математики;96869;5857;5059;6116;5151;6898;5941;8261;7504;9144;8527;11017;10416;13957;13414;14252;13738;12410;11800;8957;8320
15;химии;22589;1162;987;1396;1191;1396;1230;1730;1555;2034;1885;2527;2387;3512;3343;3331;3203;3029;2864;2472;2294
16;географии;30372;1324;1051;1796;1383;2123;1665;2582;2213;3013;2663;4445;4070;5320;4914;4161;3806;3230;2885;2378;2116
17;биологии;31340;1643;1456;2198;1944;2291;2071;2857;2620;3209;3008;4072;3883;4766;4552;4309;4141;3518;3363;2477;2330
18;иностранных языков;115765;8953;8236;10813;9918;14983;14072;19173;18456;16414;15927;12304;11946;8962;8688;8774;8511;8569;8276;6820;6575
19;из них:                         английского языка;103763;8461;7782;10110;9276;14010;13155;17914;17237;15184;14735;10927;10598;7646;7398;7162;6942;6927;6672;5422;5220
20;немецкого языка;8766;267;241;405;373;648;605;938;903;934;901;1058;1037;987;967;1212;1180;1245;1218;1072;1032
21;французского языка;2193;97;91;139;125;176;165;164;158;183;177;216;210;256;250;341;332;339;329;282;278
22;физической культуры;73157;6424;3100;7762;2984;9367;3616;8828;3809;7693;3780;8036;4522;8865;4949;7457;3623;5398;2202;3327;1237
23;трудового обучения (технологии);40575;1085;716;1445;880;2337;1412;3326;2125;4139;2933;5884;4322;6777;4834;6277;4120;5517;3255;3788;2117
24;музыки и пения;19406;1381;1264;1217;1078;1288;1149;1445;1334;1775;1663;2796;2675;3144;3005;2858;2708;2138;1943;1364;1180
25;изобразительного искусства, черчения;14940;962;893;917;862;1127;1056;1466;1360;1528;1445;2190;2092;2403;2299;2019;1889;1484;1358;844;751
26;основ безопасности жизнедеятельности;11388;464;163;720;204;941;255;940;275;992;335;1414;429;1643;456;1791;368;1406;277;1077;162
