;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;17791337;17396717;465813;4057;95693;2505;116182;394620;390315;9903;155262;162;1229;17710539;59926;20872
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;697051;684766;16903;56;2805;41;2728;12285;11166;256;3744;4;13;694224;2369;458
3;с применением электронного обучения;4293857;4229574;106652;522;17612;257;23783;64283;61077;1163;22491;2;21;4275136;12440;6281
4;с применением дистанционных образовательных технологий;3192222;3144054;80858;304;15387;202;19720;48168;46200;1100;20283;2;21;3176849;9580;5793
5;по индивидуальным учебным планам;227203;191419;98863;1031;31545;191;8105;35784;34328;1688;24713;;255;221697;4053;1453
6;на дому;150109;106212;69321;1654;42796;354;13628;43897;42392;2399;34917;2;377;145924;3761;424
7;в медицинской организации;2380;2003;153;4;35;1;67;377;352;212;129;;;2209;144;27
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);11379;8397;4662;74;3084;26;1583;2982;2902;159;2482;;1;10279;1043;57
9;по индивидуальным учебным планам (из строки 05);62025;42978;28982;621;17222;64;4813;19047;18278;1071;14667;;231;60690;1236;99
