;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;20531;2150;2231;2272;2290;2123;2126;1954;1948;1985;721;667;34;30
2;В них обучающихся, чел.;455188;48604;51610;52494;53657;48221;48345;43239;42761;44337;11779;9396;384;361
3;Число классов с углубленным изучением отдельных предметов, ед.;1682;19;65;72;75;162;143;237;239;208;233;218;7;4
4;В них обучающихся, чел.;42401;535;1723;1883;1915;4379;3991;6280;6322;5413;5331;4480;104;45
5;Число гимназических классов, ед.;985;71;91;95;88;113;109;100;99;102;58;59;;
6;В них обучающихся, чел.;26813;2006;2593;2704;2496;3151;3004;2708;2599;2623;1494;1435;;
7;Число лицейских классов, ед.;644;36;41;41;43;61;67;74;87;80;59;55;;
8;В них обучающихся, чел.;17157;983;1169;1170;1266;1683;1860;1988;2312;2094;1388;1244;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;23842;2276;2428;2480;2496;2459;2445;2365;2373;2375;1071;999;41;34
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";541559;52128;57095;58251;59334;57434;57200;54215;53994;54467;19992;16555;488;406
11;в том числе обучаются:          очно;537853;52074;57049;58190;59311;57388;57058;53994;53589;53399;19342;16404;55;
12;очно-заочно;2895;;1;10;1;41;123;182;332;963;525;130;291;296
13;заочно;811;54;45;51;22;5;19;39;73;105;125;21;142;110
14;Из строки 10:          воспитанники (без приходящих учащихся);20198;1885;1890;1968;2076;2183;2236;2143;2174;2048;877;594;71;53
15;девочки;266925;25345;27864;28621;28868;28536;28111;26698;26437;26464;10675;9069;132;105
16;оставленные на повторное обучение;5853;492;399;297;471;273;334;503;639;2354;56;3;18;14
17;лица с ограниченными возможностями здоровья;23558;1668;2415;3135;3676;2138;2761;2732;2699;2300;17;17;;
18;из них:                инвалиды;66;7;5;6;6;6;9;5;7;10;2;3;;
19;дети-инвалиды;1942;245;203;235;263;190;232;206;155;193;9;11;;
20;инвалиды (кроме учтенных в строке 18);70;9;2;12;6;3;5;4;4;12;5;6;;2
21;дети-инвалиды (кроме учтенных в строке 19);3949;282;306;329;361;423;433;443;459;493;224;196;;
22;дети-сироты и дети, оставшиеся без попечения родителей;5411;280;346;421;467;577;615;721;754;908;168;154;;
23;из них воспитанники (без приходящих учащихся);100;4;4;8;8;15;9;12;17;22;1;;;
24;обучающиеся иностранные граждане;9635;1236;1278;1300;1197;1008;997;946;792;637;110;79;40;15
25;из них девочки;4110;539;544;584;492;443;436;384;334;270;45;38;1;
26;обучающиеся лица без гражданства;1;;1;;;;;;;;;;;
