;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;1139;69;;;92;104;124;136;141;150;161;162;;;
2;В них обучающихся, чел.;7471;338;;;485;660;847;860;943;1049;1161;1128;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;174;;19;20;19;24;18;18;15;10;14;10;7;;
4;В них обучающихся, чел.;1017;;70;112;95;129;116;97;102;72;90;61;73;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;32;1;4;6;3;3;3;2;3;2;2;1;1;1;
6;В них обучающихся, чел.;136;5;14;7;3;11;10;2;20;19;15;8;21;1;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;157;13;;;16;17;15;17;17;22;15;14;7;3;1
8;В них обучающихся, чел.;1063;88;;;106;106;114;122;107;144;118;106;32;19;1
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;92;;10;11;10;10;10;9;8;8;9;5;1;1;
10;В них обучающихся, чел.;543;;58;64;44;51;55;65;66;48;50;33;5;4;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);1594;83;33;37;140;158;170;182;184;192;201;192;16;5;1
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";10230;431;142;183;733;957;1142;1146;1238;1332;1434;1336;131;24;1
13;в том числе обучаются:          очно;10225;431;142;183;733;956;1142;1146;1238;1331;1433;1334;131;24;1
14;очно-заочно;5;;;;;1;;;;1;1;2;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);858;21;10;4;50;81;109;99;94;132;129;127;2;;
17;девочки;3554;112;38;54;242;339;371;409;447;478;528;471;55;10;
18;лица с ограниченными возможностями здоровья;10230;431;142;183;733;957;1142;1146;1238;1332;1434;1336;131;24;1
19;из них (из строки 18):             инвалиды;292;30;;;29;22;37;30;27;36;30;49;2;;
20;дети-инвалиды;5269;277;119;157;460;524;581;578;595;614;661;562;118;22;1
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);39;3;2;;;8;;4;;4;6;9;3;;
23;дети-сироты и дети, оставшиеся без попечения родителей;467;1;8;6;18;33;49;47;52;80;51;89;31;2;
24;из них воспитанники (без приходящих учащихся);6;;2;;;;;1;;1;1;1;;;
25;обучающиеся иностранные граждане;27;1;1;2;4;2;5;;3;3;3;3;;;
26;из них девочки;6;;;1;1;;2;;;;;2;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
