;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);4496;376;336;225;199;293;273;440;404;505;454;519;461;597;525;525;445;431;327;585;446
2;в том числе:       руководящие работники – всего;310;;;;;14;11;21;17;44;37;55;45;68;56;50;37;30;28;28;23
3;из них:             директор;63;;;;;2;;;;7;6;8;7;20;17;10;9;8;8;8;7
4;заместители директора;247;;;;;12;11;21;17;37;31;47;38;48;39;40;28;22;20;20;16
5;руководитель филиала;;;;;;;;;;;;;;;;;;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);3147;341;313;205;179;239;224;340;318;369;343;370;351;411;385;339;309;245;213;288;253
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);2623;277;252;172;147;201;190;271;251;312;288;303;288;359;335;289;264;198;173;241;213
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;802;120;118;65;65;67;67;74;74;96;96;109;109;109;108;86;86;41;41;35;35
9;русского языка и литературы;299;30;30;17;16;14;14;24;24;33;33;38;38;46;46;37;37;19;19;41;39
