;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;1;1;;;;;;;;;;;;;
2;В них обучающихся, чел.;11;11;;;;;;;;;;;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;4;;1;2;;;;;;;;;1;;
4;В них обучающихся, чел.;42;;12;19;;;;;;;;;11;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;3;;;;;;;;;;;;1;2;
6;В них обучающихся, чел.;31;;;;;;;;;;;;12;19;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;25;4;;;4;4;2;3;2;2;2;2;;;
8;В них обучающихся, чел.;254;25;;;40;42;17;24;22;29;27;28;;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;;;;;;;;;;;;;;;
10;В них обучающихся, чел.;;;;;;;;;;;;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);33;5;1;2;4;4;2;3;2;2;2;2;2;2;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";338;36;12;19;40;42;17;24;22;29;27;28;23;19;
13;в том числе обучаются:          очно;338;36;12;19;40;42;17;24;22;29;27;28;23;19;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);24;;12;12;;;;;;;;;;;
17;девочки;104;11;5;9;10;12;4;14;3;12;10;5;6;3;
18;лица с ограниченными возможностями здоровья;327;25;12;19;40;42;17;24;22;29;27;28;23;19;
19;из них (из строки 18):             инвалиды;17;;;;;;;;;;3;;2;12;
20;дети-инвалиды;306;25;10;17;40;42;17;24;22;29;24;28;21;7;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;;;;;;;;;;;;;;;
24;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
