;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;1527;170;178;182;181;155;159;152;138;148;31;33;;
2;В них обучающихся, чел.;42503;4762;5041;5267;5208;4403;4562;4139;3843;3964;644;670;;
3;Число классов с углубленным изучением отдельных предметов, ед.;315;4;15;17;15;28;25;29;37;30;54;61;;
4;В них обучающихся, чел.;8309;127;468;496;460;774;750;821;1039;818;1196;1360;;
5;Число гимназических классов, ед.;67;3;3;3;3;8;9;9;11;9;4;5;;
6;В них обучающихся, чел.;1836;102;90;111;97;238;277;255;289;210;90;77;;
7;Число лицейских классов, ед.;8;;;;;;;;;;4;4;;
8;В них обучающихся, чел.;198;;;;;;;;;;99;99;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;1917;177;196;202;199;191;193;190;186;187;93;103;;
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";52846;4991;5599;5874;5765;5415;5589;5215;5171;4992;2029;2206;;
11;в том числе обучаются:          очно;52829;4990;5595;5870;5761;5415;5586;5215;5170;4992;2029;2206;;
12;очно-заочно;15;1;3;3;4;;3;;1;;;;;
13;заочно;2;;1;1;;;;;;;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);1707;175;182;197;174;180;174;175;151;137;77;85;;
15;девочки;25613;2366;2703;2883;2731;2640;2693;2527;2515;2413;993;1149;;
16;оставленные на повторное обучение;82;17;10;7;18;6;4;9;7;4;;;;
17;лица с ограниченными возможностями здоровья;1272;101;100;165;180;111;160;143;139;141;15;17;;
18;из них:                инвалиды;40;10;3;4;7;3;1;6;1;3;1;1;;
19;дети-инвалиды;388;36;40;48;55;35;49;36;38;34;6;11;;
20;инвалиды (кроме учтенных в строке 18);24;2;1;1;;5;6;;4;2;2;1;;
21;дети-инвалиды (кроме учтенных в строке 19);189;10;21;17;21;17;13;18;27;17;15;13;;
22;дети-сироты и дети, оставшиеся без попечения родителей;185;11;17;19;12;28;18;24;16;20;14;6;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;114;11;5;14;17;14;16;9;6;13;6;3;;
25;из них девочки;42;;2;4;9;6;7;5;3;2;3;1;;
26;обучающиеся лица без гражданства;1;;;;1;;;;;;;;;
