;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;2900;304;329;329;338;306;309;246;257;267;108;107;;
2;В них обучающихся, чел.;57862;5801;6481;6594;6869;6604;6843;5053;5445;5647;1357;1168;;
3;Число классов с углубленным изучением отдельных предметов, ед.;341;9;9;9;9;16;15;64;60;51;56;43;;
4;В них обучающихся, чел.;8460;218;249;246;246;424;419;1659;1447;1192;1422;938;;
5;Число гимназических классов, ед.;75;7;7;7;8;7;7;8;7;7;5;5;;
6;В них обучающихся, чел.;2213;200;216;216;231;209;217;243;203;202;148;128;;
7;Число лицейских классов, ед.;162;14;16;16;14;17;16;17;17;15;10;10;;
8;В них обучающихся, чел.;4639;405;463;462;433;494;490;478;458;428;272;256;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;3478;334;361;361;369;346;347;335;341;340;179;165;;
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";73174;6624;7409;7518;7779;7731;7969;7433;7553;7469;3199;2490;;
11;в том числе обучаются:          очно;73096;6624;7409;7518;7779;7731;7968;7430;7552;7453;3163;2469;;
12;очно-заочно;76;;;;;;1;3;;15;36;21;;
13;заочно;2;;;;;;;;1;1;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);572;6;7;10;8;64;74;82;97;100;68;56;;
15;девочки;36331;3247;3562;3716;3820;3844;3991;3660;3703;3691;1747;1350;;
16;оставленные на повторное обучение;305;149;35;18;12;24;3;10;12;42;;;;
17;лица с ограниченными возможностями здоровья;1402;150;188;241;197;142;120;125;117;104;10;8;;
18;из них:                инвалиды;;;;;;;;;;;;;;
19;дети-инвалиды;383;37;43;31;48;38;42;45;41;43;8;7;;
20;инвалиды (кроме учтенных в строке 18);1;;;;;;;;;;;1;;
21;дети-инвалиды (кроме учтенных в строке 19);351;25;24;38;24;36;33;42;46;46;24;13;;
22;дети-сироты и дети, оставшиеся без попечения родителей;1673;98;122;119;164;184;184;191;229;275;71;36;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;119;21;18;16;14;15;6;12;6;6;3;2;;
25;из них девочки;52;10;8;8;6;3;3;6;;5;2;1;;
26;обучающиеся лица без гражданства;;;;;;;;;;;;;;
