;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);1555;76;7;6;128;154;156;196;183;221;223;205;;;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);1538;73;7;6;126;153;154;195;180;219;222;203;;;
3;в том числе (из строки 02) обучались:       очно;1538;73;7;6;126;153;154;195;180;219;222;203;;;
4;очно-заочно;;;;;;;;;;;;;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;1441;73;;;117;141;142;187;166;208;205;202;;;
7;10 лет;83;;6;6;9;11;10;6;10;8;17;;;;
8;11 лет;1;;;;;;;1;;;;;;;
9;12 лет;2;;;;;;;;2;;;;;;
10;13 лет;11;;1;;;1;2;1;2;3;;1;;;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);17;3;;;2;1;2;1;3;2;1;2;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;17;3;;;2;1;2;1;3;2;1;2;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;17;3;;;2;1;2;1;3;2;1;2;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
