;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;73174;29330;14345;6475;38155;18889;7707;5689;3097;3199;78;119;52;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;350;350;201;342;;;;;;;;;;
4;7 лет;5856;5856;2899;5434;;;;;;;;14;7;
5;8 лет;7174;7174;3497;679;;;;;;;;17;10;
6;9 лет;7560;7560;3711;18;;;;;;;;15;4;
7;10 лет;7838;7370;3602;2;468;244;438;;;;;17;7;
8;11 лет;7794;921;391;;6873;3473;6156;;;;;20;8;
9;12 лет;7891;84;38;;7807;3919;857;;;;;7;2;
10;13 лет;7524;8;4;;7516;3757;185;;;;;8;6;
11;14 лет;7527;4;2;;7523;3680;66;;;;;6;2;
12;15 лет;6963;;;;6773;3346;3;190;110;169;;8;3;
13;16 лет;3959;3;;;1062;434;2;2894;1611;2635;1;3;3;
14;17 лет;2417;;;;107;34;;2310;1238;344;1;3;;
15;18 лет;248;;;;7;1;;241;129;18;3;1;;
16;19 лет;5;;;;;;;5;;4;5;;;
17;20 лет;3;;;;;;;3;1;2;3;;;
18;21 год;5;;;;1;;;4;1;4;5;;;
19;22 года;8;;;;3;;;5;1;4;8;;;
20;23 года;4;;;;1;;;3;;1;4;;;
21;24 года;8;;;;2;;;6;;2;8;;;
22;25 лет;3;;;;;;;3;1;1;3;;;
23;26 лет;5;;;;2;;;3;;2;5;;;
24;27 лет;8;;;;1;;;7;2;5;8;;;
25;28 лет;13;;;;4;;;9;1;4;13;;;
26;29 лет;7;;;;4;;;3;1;2;7;;;
27;30–34 года;1;;;;;;;1;;1;1;;;
28;35–39 лет;1;;;;;;;1;1;1;1;;;
29;40 лет и старше;2;;;;1;1;;1;;;2;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
