;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;224;12;;;17;20;29;23;29;28;31;35;;;
2;В них обучающихся, чел.;1405;78;;;73;144;183;144;195;162;205;221;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;15;;1;2;2;3;1;1;1;1;1;2;;;
4;В них обучающихся, чел.;87;;3;6;8;9;10;9;6;10;9;17;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;;;;;;;;;;;;;;;
8;В них обучающихся, чел.;;;;;;;;;;;;;;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;;;;;;;;;;;;;;;
10;В них обучающихся, чел.;;;;;;;;;;;;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);239;12;1;2;19;23;30;24;30;29;32;37;;;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1492;78;3;6;81;153;193;153;201;172;214;238;;;
13;в том числе обучаются:          очно;1492;78;3;6;81;153;193;153;201;172;214;238;;;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);262;12;;;15;27;24;29;31;34;49;41;;;
17;девочки;534;27;;2;29;59;62;53;83;61;77;81;;;
18;лица с ограниченными возможностями здоровья;1492;78;3;6;81;153;193;153;201;172;214;238;;;
19;из них (из строки 18):             инвалиды;;;;;;;;;;;;;;;
20;дети-инвалиды;535;51;3;3;38;66;79;46;72;59;54;64;;;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;168;4;;;6;8;22;18;20;26;26;38;;;
24;из них воспитанники (без приходящих учащихся);8;;;;;;2;1;1;;2;2;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
