;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);10296;504;422;599;491;796;635;1156;953;1185;1028;1286;1084;1450;1227;1326;1052;1121;855;873;658
2;в том числе:       руководящие работники – всего;562;3;2;15;13;34;25;66;59;77;74;90;83;107;99;71;67;67;57;32;32
3;из них:             директор;182;;;1;1;8;3;11;7;24;23;36;32;36;30;20;16;30;22;16;16
4;заместители директора;373;3;2;14;12;25;21;55;52;53;51;53;50;68;67;51;51;36;34;15;15
5;руководитель филиала;6;;;;;1;1;;;;;1;1;2;1;;;1;1;1;1
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);5787;441;380;485;405;529;443;634;529;572;516;615;562;780;718;697;638;608;554;426;381
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);4657;342;295;386;321;389;310;478;392;435;387;481;434;646;594;604;555;537;488;359;331
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1453;145;140;136;132;114;108;143;142;111;110;128;127;236;236;215;215;161;161;64;64
9;русского языка и литературы;546;24;23;36;36;36;35;43;42;45;45;71;71;85;85;72;72;68;66;66;65
10;языка народов России и литературы;62;5;5;8;6;5;4;6;4;3;2;6;5;4;4;12;11;7;5;6;6
11;истории, экономики, права, обществознания;284;21;12;29;21;27;19;24;20;44;33;26;21;38;32;36;32;29;25;10;10
12;информатики;115;3;;7;6;17;10;22;11;20;14;20;17;11;11;10;5;4;2;1;1
13;физики;116;8;5;8;6;15;5;8;5;3;;13;8;10;6;20;19;19;15;12;11
14;математики;440;28;26;37;29;34;27;46;41;39;37;31;30;59;57;54;53;63;63;49;48
15;химии;87;7;7;10;9;4;4;7;6;6;6;12;11;7;7;15;14;11;10;8;8
16;географии;130;5;4;11;8;11;10;18;14;13;13;11;9;18;18;9;9;15;13;19;18
17;биологии;153;11;11;11;11;19;15;12;11;16;15;13;11;14;13;15;14;23;22;19;19
18;иностранных языков;435;35;30;32;28;37;32;53;52;55;54;48;43;41;38;37;37;52;52;45;43
19;из них:                         английского языка;409;35;30;30;26;36;31;47;46;53;52;47;42;41;38;35;35;44;44;41;39
20;немецкого языка;23;;;1;1;1;1;6;6;2;2;1;1;;;2;2;6;6;4;4
21;французского языка;2;;;;;;;;;;;;;;;;;2;2;;
22;китайского языка;1;;;1;1;;;;;;;;;;;;;;;;
23;физической культуры;313;26;13;36;12;37;18;39;9;30;15;29;19;38;22;34;18;28;13;16;6
24;труда (технологии);181;3;2;5;2;7;4;23;10;16;13;26;20;44;29;23;12;15;6;19;12
25;музыки и пения;90;9;7;5;5;5;5;4;3;7;6;17;17;12;12;13;13;16;16;2;2
26;изобразительного искусства, черчения;68;3;3;3;2;2;2;12;12;6;6;6;6;9;9;16;15;7;7;4;4
27;основ безопасности и защиты Родины;64;2;;6;2;9;5;10;3;4;2;8;5;9;4;8;3;6;1;2;
28;основ духовно-нравственной культуры народов России;3;;;1;1;;;1;1;1;1;;;;;;;;;;
29;прочих предметов;117;7;7;5;5;10;7;7;6;16;15;16;14;11;11;15;13;13;11;17;14
30;учителя-логопеды;87;3;3;9;9;7;7;11;11;12;12;16;16;19;19;8;8;1;1;1;1
31;учителя-дефектологи;36;1;1;7;7;8;8;9;8;5;5;2;2;1;1;1;1;2;2;;
32;из них:                      олигофренопедагог;12;;;2;2;5;5;3;2;1;1;;;;;1;1;;;;
33;тифлопедагог;1;;;;;1;1;;;;;;;;;;;;;;
34;сурдопедагог;3;1;1;;;;;;;;;;;1;1;;;1;1;;
35;социальные педагоги;130;6;6;9;9;14;14;23;22;18;18;14;14;17;17;14;14;13;13;2;2
36;педагоги дополнительного образования;109;17;13;15;7;7;5;12;7;9;7;8;5;10;6;14;8;3;2;14;10
37;педагоги-психологи;166;5;5;16;15;29;29;35;35;26;26;23;22;17;17;7;5;4;4;4;4
38;воспитатели;285;16;14;12;10;24;22;25;22;29;26;47;47;42;39;37;36;30;28;23;19
39;мастера производственного обучения;3;;;;;;;;;;;;;;;;;1;;2;
40;тьюторы;28;4;1;3;2;2;2;2;2;2;1;5;5;3;3;1;1;3;3;3;3
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;73;12;10;9;9;11;10;12;12;15;15;7;7;7;7;;;;;;
42;другие;213;35;32;19;16;38;36;27;18;21;19;12;10;18;15;11;10;14;13;18;11
43;учебно-вспомогательный персонал;484;16;14;22;20;41;37;59;56;66;62;66;50;62;59;61;49;49;41;42;35
44;иной персонал;3463;44;26;77;53;192;130;397;309;470;376;515;389;501;351;497;298;397;203;373;210
45;из них:             ассистент (помощник);4;;;;;;;;;1;1;1;1;;;2;1;;;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;119;4;4;6;6;14;14;11;10;10;10;21;21;15;15;18;17;14;13;6;6
49;из них воспитатели;110;4;4;6;6;13;13;9;9;9;9;20;20;14;14;16;16;14;13;5;5
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;22;;;;;;;;;3;3;6;6;2;2;1;1;3;3;7;7
51;из них учителя;18;;;;;;;;;2;2;4;4;2;2;1;1;2;2;7;7
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
