;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);39276;2880;5;115;;249;39075;138;63;1647;1646;5;110;;;40923;649;44;;12;;7
2;в том числе:       получили аттестат об основном общем образовании;38037;2878;5;114;;249;37861;116;60;1647;1646;5;110;;;39684;477;40;;12;;7
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;12701;54;;16;;54;12629;20;52;63;61;2;28;;;12764;5;1;;1;;
4;получили на ГИА неудовлетворительные результаты;1220;1;;1;;;1201;18;1;;;;;;;1220;151;2;;;;
5;не участвовали в ГИА;19;1;;;;;13;4;2;;;;;;;19;21;2;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;1546;1;;1;;7;1546;;;11;11;;5;;;1557;6;1;;1;;
7;в IV квартале прошлого года;35;;;;;;35;;;;;;;;;35;;;;;;
8;после 1 сентября текущего года;2742;30;;2;;2;2731;6;5;23;22;;1;;;2765;66;3;;2;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);12427;37;3;27;11;74;12302;97;28;52;52;7;7;;;12479;90;3;1;;1;5
10;в том числе:       получили аттестат о среднем общем образовании;12395;37;3;27;11;74;12278;89;28;52;52;7;7;;;12447;83;3;1;;1;5
11;получили на ГИА неудовлетворительные результаты;25;;;;;;20;5;;;;;;;;25;2;;;;;
12;не участвовали в ГИА;7;;;;;;4;3;;;;;;;;7;5;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1859;1;;1;1;10;1858;1;;6;6;;1;;;1865;4;;;;;
14;в IV квартале прошлого года;7;;;;;;7;;;;;;;;;7;;;;;;
15;после 1 сентября текущего года;23;2;;;;;22;1;;;;;;;;23;1;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;12302;27;2;21;9;70;12258;41;3;44;44;2;4;;;12346;80;2;;;1;4
17;участвовали в ЕГЭ по русскому языку (из строки 16);12301;26;2;20;9;70;12257;41;3;43;43;2;3;;;12344;79;2;;;1;4
18;из них сдали ЕГЭ;12291;26;2;20;9;69;12251;37;3;43;43;2;3;;;12334;78;2;;;1;4
19;участвовали в ЕГЭ по математике (из строки 16);12301;26;2;20;9;69;12258;40;3;43;43;1;4;;;12344;80;2;;;1;4
20;из них сдали ЕГЭ;12284;26;2;20;9;69;12243;38;3;43;43;1;4;;;12327;79;2;;;1;4
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;118;10;1;6;2;4;40;53;25;8;8;5;3;;;126;5;1;1;;;1
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;119;118;;33;;;119;;;551;551;52;193;;;670;17;17;3;14;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1113;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";752;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";3;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";1;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
